date,sm_rain,av_hitemp,av_lwtemp
2026-03-13,0.0,14.0,2.0
2026-03-14,0.0,16.7,3.7
2026-03-15,0.0,16.4,3.5
2026-03-16,0.0,16.6,5.6
2026-03-17,0.0,18.5,3.2
2026-03-18,5.5,15.6,4.2
2026-03-19,2.0,19.2,7.4
2026-03-20,0.0,18.6,6.1
2026-03-21,0.0,19.6,3.7
2026-03-22,6.0,16.8,8.9
2026-03-23,0.5,19.8,9.0
2026-03-24,0.5,20.8,5.4
2026-03-25,15.0,15.0,11.8
2026-03-26,0.0,20.2,9.4
2026-03-27,0.0,21.0,6.9
2026-03-28,0.0,22.0,6.7
2026-03-29,0.0,23.1,9.4
2026-03-30,12.0,23.4,12.6
2026-03-31,59.0,24.6,12.7
2026-04-01,12.5,15.1,12.4
2026-04-02,0.5,19.6,11.0
2026-04-03,0.0,20.8,7.7
2026-04-04,22.0,21.0,15.8
2026-04-05,0.0,23.7,11.7
2026-04-06,0.0,22.4,9.4
2026-04-07,6.0,19.2,9.5
2026-04-08,0.0,18.5,5.5
2026-04-09,2.0,18.3,9.7
2026-04-10,21.5,24.3,18.1
2026-04-11,0.0,23.6,13.9
2026-04-12,0.0,24.1,13.5
2026-04-13,1.0,21.4,15.1
2026-04-14,5.0,20.5,16.0
2026-04-15,21.0,20.2,16.4
2026-04-16,0.0,23.9,13.2
2026-04-17,0.0,22.6,12.6
2026-04-18,0.0,21.9,14.9
2026-04-19,2.0,21.0,15.5
2026-04-20,8.0,23.8,17.0
2026-04-21,0.0,24.7,10.8
2026-04-22,2.5,24.2,10.7
2026-04-23,26.0,17.5,14.1
2026-04-24,10.5,16.8,13.3
2026-04-25,0.5,23.9,12.6
2026-04-26,69.5,20.7,15.5
2026-04-27,0.0,26.5,13.9
2026-04-28,0.0,26.1,13.6
2026-04-29,0.0,23.6,15.4
2026-04-30,35.5,19.3,13.3
2026-05-01,3.0,22.0,15.9
2026-05-02,0.0,27.6,11.4
2026-05-03,38.0,22.5,14.2
2026-05-04,0.0,21.2,13.3
2026-05-05,0.0,22.3,8.7
2026-05-06,0.0,24.4,11.7
2026-05-07,0.0,25.5,17.0
2026-05-08,0.0,24.5,16.9
2026-05-09,0.0,22.8,10.5
2026-05-10,0.0,24.0,8.0
2026-05-11,0.0,24.3,13.1
2026-05-12,0.0,25.4,13.6
2026-05-13,1.5,26.0,15.0
2026-05-14,0.0,28.4,13.0
2026-05-15,0.0,27.5,13.5
2026-05-16,0.0,27.3,15.8
2026-05-17,0.0,29.8,15.5
2026-05-18,0.0,28.5,14.6
2026-05-19,0.0,28.8,16.7
2026-05-20,9.5,28.6,21.6
2026-05-21,5.0,27.0,21.8
2026-05-22,0.0,26.9,20.6
2026-05-23,0.0,29.3,20.5
2026-05-24,0.0,26.4,21.5
2026-05-25,0.0,29.1,20.8
2026-05-26,0.0,27.4,20.1
2026-05-27,10.5,24.9,21.2
2026-05-28,0.0,30.4,21.4
2026-05-29,0.0,30.7,21.6
2026-05-30,0.0,29.6,16.6
2026-05-31,0.0,29.1,20.2
2026-06-01,1.5,26.6,19.5
2026-06-02,99.5,25.4,21.9
2026-06-03,4.5,29.1,21.2
2026-06-04,14.0,23.2,20.0
2026-06-05,1.5,26.1,21.2
2026-06-06,0.0,27.0,20.9
2026-06-07,42.0,26.2,20.0
2026-06-08,14.0,24.2,19.0
