date,sm_rain,av_hitemp,av_lwtemp
2026-01-01,0.0,11.3,3.8
2026-01-02,0.0,11.8,1.6
2026-01-03,0.0,11.3,-1.3
2026-01-04,0.0,12.3,-0.3
2026-01-05,0.0,14.1,0.0
2026-01-06,0.0,11.5,4.0
2026-01-07,0.0,7.7,-0.2
2026-01-08,0.0,14.5,-1.7
2026-01-09,0.0,11.0,0.5
2026-01-10,0.0,15.5,0.8
2026-01-11,0.0,15.7,2.2
2026-01-12,0.0,10.1,0.5
2026-01-13,0.0,15.3,0.7
2026-01-14,0.0,13.1,1.6
2026-01-15,0.0,13.8,0.8
2026-01-16,0.0,17.8,5.4
2026-01-17,0.0,15.9,4.8
2026-01-18,0.0,13.8,3.3
2026-01-19,0.0,15.6,6.8
2026-01-20,0.0,12.7,3.2
2026-01-21,0.0,5.7,1.6
2026-01-22,0.0,9.3,-0.9
2026-01-23,0.0,9.5,-3.8
2026-01-24,0.0,10.5,-2.9
2026-01-25,0.0,9.8,-1.4
2026-01-26,0.5,9.4,-2.7
2026-01-27,0.0,10.1,1.5
2026-01-28,0.0,7.7,0.2
2026-01-29,0.0,10.1,0.7
2026-01-30,0.0,10.1,-2.7
2026-01-31,0.0,10.1,-0.2
2026-02-01,0.0,12.3,-1.2
2026-02-02,0.0,12.4,2.6
2026-02-03,0.0,11.7,1.3
2026-02-04,0.0,12.5,1.4
2026-02-05,0.0,14.3,0.7
2026-02-06,0.0,16.7,1.1
2026-02-07,0.5,7.0,1.3
2026-02-08,3.0,2.5,-2.6
2026-02-09,0.0,8.9,-5.4
2026-02-10,0.0,12.2,-0.6
2026-02-11,10.5,13.1,2.9
2026-02-12,0.5,12.2,2.6
2026-02-13,0.0,13.4,3.0
2026-02-14,0.0,15.4,2.9
2026-02-15,0.0,18.8,7.4
2026-02-16,2.5,16.2,5.0
2026-02-17,0.5,8.7,3.9
2026-02-18,0.0,13.0,4.2
2026-02-19,0.0,12.1,2.4
2026-02-20,0.0,9.7,2.8
2026-02-21,0.0,15.3,3.2
2026-02-22,0.0,17.3,3.4
2026-02-23,0.0,20.1,13.0
2026-02-24,0.0,18.5,10.5
2026-02-25,40.0,14.3,6.9
2026-02-26,0.0,14.0,6.7
2026-02-27,0.0,17.2,7.5
2026-02-28,0.0,18.7,9.9
2026-03-01,0.0,18.6,6.5
2026-03-02,0.0,14.1,10.1
2026-03-03,24.0,11.9,5.2
2026-03-04,15.5,18.4,5.7
2026-03-05,0.0,15.3,2.4
2026-03-06,0.0,14.6,5.4
2026-03-07,2.0,18.6,8.6
2026-03-08,2.0,14.2,3.9
2026-03-09,0.0,14.1,4.4
2026-03-10,0.5,9.8,3.8
2026-03-11,0.0,12.4,0.5
2026-03-12,0.0,13.5,5.5
2026-03-13,0.0,9.7,4.9
2026-03-14,0.0,15.1,5.9
2026-03-15,0.5,15.5,3.4
2026-03-16,4.5,13.2,6.9
2026-03-17,0.0,15.6,8.4
2026-03-18,0.0,18.5,8.3
2026-03-19,3.5,21.2,10.7
2026-03-20,0.0,11.8,7.6
2026-03-21,0.0,15.9,4.6
2026-03-22,0.0,16.4,6.0
2026-03-23,2.0,16.0,9.3
2026-03-24,0.0,18.8,9.0
2026-03-25,18.5,13.3,10.5
2026-03-26,18.5,14.7,10.8
2026-03-27,9.0,18.8,10.1
2026-03-28,1.0,17.9,10.6
2026-03-29,0.0,20.6,9.6
2026-03-30,0.5,18.5,11.9
2026-03-31,12.5,19.9,15.1
2026-04-01,27.0,19.6,10.9
2026-04-02,18.5,14.9,9.8
2026-04-03,0.0,18.7,8.2
2026-04-04,30.0,16.6,12.4
2026-04-05,8.5,20.6,15.8
2026-04-06,0.0,22.9,14.2
2026-04-07,0.5,18.4,10.8
2026-04-08,0.0,18.9,8.3
2026-04-09,0.0,18.7,11.9
2026-04-10,17.0,19.9,15.9
2026-04-11,0.0,25.6,16.6
2026-04-12,0.0,20.2,12.9
2026-04-13,0.0,21.9,12.6
2026-04-14,0.0,25.3,15.1
2026-04-15,8.5,21.9,15.0
2026-04-16,4.0,25.0,12.3
2026-04-17,0.0,20.0,10.4
2026-04-18,0.0,22.0,12.6
2026-04-19,0.0,26.1,13.3
2026-04-20,0.0,24.1,15.9
2026-04-21,0.0,24.7,14.8
2026-04-22,0.0,22.3,11.4
2026-04-23,25.0,18.6,12.6
2026-04-24,1.5,19.5,12.4
2026-04-25,0.0,20.2,12.6
2026-04-26,0.0,21.5,11.2
2026-04-27,31.5,22.8,12.7
2026-04-28,0.0,22.4,11.9
2026-04-29,0.0,22.9,15.9
2026-04-30,0.5,16.5,11.8
2026-05-01,61.0,19.8,11.1
2026-05-02,0.0,24.7,12.4
2026-05-03,0.0,23.9,14.3
2026-05-04,4.5,24.1,16.4
2026-05-05,0.0,24.2,14.3
