date,sm_rain,av_hitemp,av_lwtemp
2026-01-01,0.5,-3.7,-6.1
2026-01-02,0.0,1.3,-11.2
2026-01-03,0.0,2.0,-12.9
2026-01-04,0.0,3.1,-0.9
2026-01-05,3.5,-0.1,-7.1
2026-01-06,0.0,-3.0,-13.3
2026-01-07,0.5,5.2,-13.4
2026-01-08,1.0,3.0,-9.0
2026-01-09,0.0,0.8,-11.1
2026-01-10,7.5,9.3,-3.1
2026-01-11,13.0,4.3,-3.4
2026-01-12,0.5,-1.9,-5.1
2026-01-13,6.0,4.7,-8.5
2026-01-14,0.5,-3.1,-5.8
2026-01-15,0.0,3.6,-3.8
2026-01-16,1.0,3.8,-0.2
2026-01-17,0.5,2.4,-5.4
2026-01-18,0.0,0.6,-6.9
2026-01-19,7.0,0.3,-9.6
2026-01-20,1.5,-0.1,-9.3
2026-01-21,0.0,-3.1,-11.2
2026-01-22,0.0,-1.5,-10.1
2026-01-23,0.0,-2.0,-8.9
2026-01-24,0.0,-0.3,-12.6
2026-01-25,0.0,-2.5,-8.9
2026-01-26,0.5,-1.4,-11.8
2026-01-27,1.0,2.8,-9.5
2026-01-28,0.0,1.2,-9.3
2026-01-29,0.0,-0.1,-10.6
2026-01-30,1.0,0.4,-10.4
2026-01-31,0.0,0.2,-9.0
2026-02-01,0.0,0.7,-7.6
2026-02-02,0.0,0.9,-6.4
2026-02-03,0.0,1.2,-9.2
2026-02-04,0.0,6.6,-2.2
2026-02-05,0.0,8.0,-5.2
2026-02-06,3.0,4.7,-6.6
2026-02-07,0.0,-2.4,-10.1
2026-02-08,0.0,-1.9,-11.9
2026-02-09,0.0,-0.8,-8.4
2026-02-10,0.0,7.1,-1.2
2026-02-11,0.0,5.6,-0.4
2026-02-12,0.0,2.3,-2.7
2026-02-13,0.0,6.2,-7.1
2026-02-14,0.0,10.2,-3.1
2026-02-15,0.0,12.5,-5.0
2026-02-16,0.0,5.7,-2.8
2026-02-17,0.0,4.8,-5.5
2026-02-18,0.0,8.0,-5.2
2026-02-19,0.0,0.9,-3.1
2026-02-20,0.0,7.9,-3.2
2026-02-21,0.0,10.9,-5.0
