date,sm_rain,av_hitemp,av_lwtemp
2026-05-17,--,28.6,13.0
2026-05-18,--,27.6,13.2
2026-05-19,0.0,25.7,17.6
2026-05-20,0.0,27.1,20.8
2026-05-21,3.5,23.7,19.3
2026-05-22,0.5,24.4,17.6
2026-05-23,--,25.6,17.4
2026-05-24,--,26.0,17.3
2026-05-25,--,27.8,20.8
2026-05-26,7.0,25.7,21.9
2026-05-27,22.5,28.6,22.1
2026-05-28,--,27.5,21.0
2026-05-29,--,25.4,20.0
2026-05-30,--,29.0,18.6
2026-05-31,--,29.5,18.0
2026-06-01,15.0,25.7,18.7
2026-06-02,0.5,26.4,20.8
2026-06-03,0.0,26.3,20.3
2026-06-04,50.5,22.9,19.4
2026-06-05,--,25.6,17.6
2026-06-06,1.5,26.2,16.8
2026-06-07,3.5,28.1,20.6
2026-06-08,5.0,24.3,18.2
