date,sm_rain,av_hitemp,av_lwtemp
2026-01-01,6.0,-3.0,-8.5
2026-01-02,10.0,0.7,-9.3
2026-01-03,1.0,0.9,-3.6
2026-01-04,4.0,0.3,-5.3
2026-01-05,0.5,-3.9,-6.5
2026-01-06,7.5,-3.9,-10.8
2026-01-07,1.5,2.3,-7.1
2026-01-08,3.0,0.8,-5.4
2026-01-09,1.0,-0.5,-5.1
2026-01-10,5.0,4.4,-4.7
2026-01-11,2.5,6.0,-2.9
2026-01-12,4.0,-1.2,-4.3
2026-01-13,10.5,-1.2,-6.2
2026-01-14,1.5,-3.9,-7.7
2026-01-15,0.0,0.2,-5.6
2026-01-16,5.0,0.3,-2.6
2026-01-17,7.5,0.5,-4.4
2026-01-18,1.0,-0.2,-11.8
2026-01-19,11.0,-2.1,-12.7
2026-01-20,7.0,-1.9,-7.7
2026-01-21,15.5,-2.3,-6.8
2026-01-22,2.0,-2.2,-8.7
2026-01-23,11.0,-3.3,-7.0
2026-01-24,13.0,-3.7,-8.8
2026-01-25,///,-4.1,-17.4
2026-01-26,///,-3.4,-16.7
2026-01-27,0.0,-1.8,-8.5
2026-01-28,0.0,-1.7,-9.4
2026-01-29,0.0,-0.5,-13.6
2026-01-30,0.0,0.5,-12.9
2026-01-31,3.5,0.4,-6.1
2026-02-01,6.0,-0.6,-8.0
2026-02-02,11.5,-2.0,-12.3
2026-02-03,0.5,2.5,-14.4
2026-02-04,2.5,4.1,0.2
2026-02-05,0.0,1.0,-3.7
2026-02-06,6.5,2.1,-7.2
2026-02-07,0.5,-3.7,-7.0
2026-02-08,2.0,-3.5,-9.8
2026-02-09,2.0,-1.2,-10.3
2026-02-10,0.0,3.2,-1.6
2026-02-11,9.5,3.1,-3.1
2026-02-12,1.5,-0.4,-4.9
2026-02-13,2.0,2.3,-4.2
2026-02-14,0.0,3.9,-3.0
2026-02-15,6.5,5.0,1.0
2026-02-16,0.5,1.5,-4.3
2026-02-17,0.0,2.1,-1.8
2026-02-18,0.0,2.9,-0.2
2026-02-19,11.0,1.7,-2.7
2026-02-20,0.0,3.3,-6.6
2026-02-21,0.0,7.1,-0.6
2026-02-22,0.0,9.5,3.5
2026-02-23,7.0,9.5,-0.7
2026-02-24,1.0,1.7,-2.6
2026-02-25,0.0,2.9,-6.1
2026-02-26,0.0,3.7,-6.4
2026-02-27,4.0,6.0,-1.0
2026-02-28,5.0,5.2,1.5
2026-03-01,0.0,2.8,-0.7
2026-03-02,0.0,1.6,-4.3
2026-03-03,0.5,3.3,-3.3
2026-03-04,1.0,5.2,-0.3
2026-03-05,2.5,5.4,0.2
2026-03-06,0.0,5.5,0.3
2026-03-07,2.5,4.9,0.8
2026-03-08,4.0,2.8,-0.6
2026-03-09,2.0,2.8,-1.9
2026-03-10,0.5,2.5,-3.9
2026-03-11,0.0,4.3,-6.5
2026-03-12,0.0,3.8,-5.1
2026-03-13,0.0,6.2,-1.7
2026-03-14,0.0,6.7,-2.5
2026-03-15,2.0,5.9,2.9
