date,sm_rain,av_hitemp,av_lwtemp
2026-03-11,--,9.9,-0.2
2026-03-12,--,10.4,-1.3
2026-03-13,0.5,9.4,3.3
2026-03-14,0.0,11.7,4.1
2026-03-15,0.0,11.0,4.1
2026-03-16,0.0,14.0,1.6
2026-03-17,--,13.9,1.6
2026-03-18,11.0,17.2,1.8
2026-03-19,22.5,13.8,6.0
2026-03-20,--,14.3,1.9
2026-03-21,--,11.8,0.3
2026-03-22,--,18.2,0.3
2026-03-23,0.0,14.9,8.6
2026-03-24,--,14.2,4.1
2026-03-25,9.5,17.9,4.7
2026-03-26,0.5,15.2,9.3
2026-03-27,--,17.3,5.8
2026-03-28,0.0,22.8,5.8
2026-03-29,--,20.3,9.8
2026-03-30,0.0,25.0,10.6
2026-03-31,15.5,23.6,11.9
2026-04-01,7.5,13.1,10.5
2026-04-02,10.5,14.8,6.5
2026-04-03,--,20.6,4.8
2026-04-04,4.0,20.1,11.9
2026-04-05,0.0,19.0,12.3
2026-04-06,0.0,25.0,10.5
2026-04-07,2.5,17.9,7.8
2026-04-08,0.0,15.9,7.3
2026-04-09,8.5,19.9,5.6
2026-04-10,47.0,19.0,13.6
2026-04-11,0.0,21.0,11.4
2026-04-12,--,19.5,10.3
2026-04-13,0.0,24.3,8.1
2026-04-14,0.0,22.5,8.6
2026-04-15,17.0,19.5,13.0
2026-04-16,--,18.9,10.6
2026-04-17,--,23.5,8.9
2026-04-18,0.0,23.8,13.5
2026-04-19,--,23.9,12.2
2026-04-20,0.0,26.8,14.0
2026-04-21,13.5,20.3,9.2
2026-04-22,--,24.4,6.8
2026-04-23,22.0,15.5,11.9
2026-04-24,--,19.2,9.7
2026-04-25,--,20.5,8.1
2026-04-26,0.0,24.2,11.5
2026-04-27,23.5,19.5,13.0
2026-04-28,0.0,26.5,11.7
2026-04-29,0.0,17.7,12.5
2026-04-30,0.5,19.0,11.0
2026-05-01,37.0,18.8,12.1
2026-05-02,2.0,22.3,12.2
2026-05-03,12.5,24.8,14.0
2026-05-04,10.5,18.5,10.7
2026-05-05,--,22.0,7.3
2026-05-06,--,24.3,14.2
2026-05-07,--,26.6,13.5
2026-05-08,6.0,21.8,11.3
2026-05-09,0.5,19.2,10.7
2026-05-10,--,21.5,8.8
2026-05-11,--,27.3,10.9
2026-05-12,--,26.6,14.8
2026-05-13,--,26.4,15.6
2026-05-14,--,23.6,15.0
2026-05-15,--,22.8,15.5
2026-05-16,--,27.3,13.8
2026-05-17,--,24.0,12.9
2026-05-18,--,33.9,14.4
2026-05-19,--,32.4,17.0
2026-05-20,3.5,30.4,18.4
2026-05-21,31.0,25.4,19.3
2026-05-22,1.5,20.5,17.2
2026-05-23,0.0,25.4,17.4
2026-05-24,0.0,28.2,19.6
2026-05-25,--,29.0,17.3
2026-05-26,--,31.4,19.1
2026-05-27,0.0,28.3,19.8
2026-05-28,5.5,27.7,20.1
2026-05-29,4.5,23.5,14.7
2026-05-30,--,29.8,13.0
2026-05-31,--,31.6,17.6
2026-06-01,--,33.2,17.7
2026-06-02,7.5,24.3,19.4
2026-06-03,26.0,25.2,19.3
2026-06-04,0.0,24.9,18.6
2026-06-05,0.0,26.0,20.4
2026-06-06,0.5,28.7,18.3
2026-06-07,6.0,24.9,19.1
2026-06-08,9.0,26.3,18.3
