date,sm_rain,av_hitemp,av_lwtemp
2026-03-02,3.0,11.7,8.8
2026-03-03,39.5,10.5,8.3
2026-03-04,3.0,9.5,4.8
2026-03-05,0.0,11.1,3.8
2026-03-06,16.5,11.1,4.6
2026-03-07,18.0,9.0,1.3
2026-03-08,1.5,8.5,1.5
2026-03-09,1.5,10.1,-0.8
2026-03-10,0.0,9.1,2.7
2026-03-11,0.0,10.9,0.4
2026-03-12,0.0,10.7,0.8
2026-03-13,5.0,9.3,4.1
2026-03-14,0.0,9.9,5.3
2026-03-15,--,10.1,3.8
2026-03-16,--,13.6,2.4
2026-03-17,--,13.9,3.1
2026-03-18,13.5,12.9,3.3
2026-03-19,9.5,12.7,5.4
2026-03-20,--,16.0,2.8
2026-03-21,--,14.8,3.5
2026-03-22,0.0,16.0,3.3
2026-03-23,--,17.1,8.7
2026-03-24,--,14.4,7.2
2026-03-25,4.0,13.2,9.3
2026-03-26,1.0,15.9,8.4
2026-03-27,--,18.4,5.8
2026-03-28,--,21.3,6.8
2026-03-29,--,17.6,9.9
2026-03-30,6.0,22.7,7.6
2026-03-31,6.5,21.9,12.1
2026-04-01,10.0,13.7,10.4
2026-04-02,0.5,16.5,8.9
2026-04-03,--,21.0,6.2
2026-04-04,6.5,20.8,12.1
2026-04-05,0.0,19.7,11.3
2026-04-06,--,23.4,8.6
2026-04-07,2.0,18.0,7.0
2026-04-08,--,16.4,4.4
2026-04-09,22.0,20.4,6.8
2026-04-10,3.5,21.8,15.2
2026-04-11,0.0,21.6,13.9
2026-04-12,--,20.1,12.6
2026-04-13,--,24.1,12.2
2026-04-14,0.0,18.4,12.5
2026-04-15,38.0,16.0,13.9
2026-04-16,0.0,17.2,12.1
2026-04-17,0.0,22.2,10.2
2026-04-18,0.0,23.7,15.4
2026-04-19,--,20.9,13.6
2026-04-20,4.5,27.5,12.9
2026-04-21,3.0,21.3,11.2
2026-04-22,0.0,20.8,9.3
2026-04-23,10.5,15.3,12.3
2026-04-24,--,17.4,12.0
2026-04-25,--,19.6,8.7
2026-04-26,5.0,24.5,12.7
2026-04-27,2.5,22.0,14.9
2026-04-28,0.0,25.1,13.6
2026-04-29,0.0,16.2,13.3
2026-04-30,3.5,16.2,12.4
2026-05-01,14.0,15.9,11.4
2026-05-02,--,23.0,10.0
2026-05-03,21.5,19.0,14.9
2026-05-04,5.5,18.5,9.7
2026-05-05,--,21.6,6.7
2026-05-06,--,23.7,9.8
2026-05-07,--,25.7,12.2
2026-05-08,1.0,20.2,14.3
2026-05-09,--,20.8,9.4
2026-05-10,--,24.1,8.7
2026-05-11,--,24.8,11.4
2026-05-12,--,24.9,13.0
2026-05-13,--,24.9,15.0
2026-05-14,--,23.5,15.3
2026-05-15,--,21.5,15.0
2026-05-16,--,24.7,15.1
2026-05-17,--,28.7,11.2
2026-05-18,--,32.8,12.5
2026-05-19,--,31.3,17.4
2026-05-20,4.0,28.2,18.4
2026-05-21,19.5,23.2,19.0
2026-05-22,3.5,19.2,16.4
2026-05-23,0.0,25.2,16.5
2026-05-24,0.0,25.6,18.3
2026-05-25,--,28.9,18.2
2026-05-26,--,31.3,19.7
2026-05-27,1.0,27.0,21.4
2026-05-28,0.0,25.9,21.2
2026-05-29,0.0,24.1,16.0
2026-05-30,--,30.5,14.4
2026-05-31,0.0,31.5,18.2
2026-06-01,--,30.1,18.8
2026-06-02,13.5,25.1,20.8
2026-06-03,3.0,25.1,19.6
2026-06-04,0.0,25.5,19.6
2026-06-05,0.0,27.6,20.4
2026-06-06,0.5,27.4,19.8
2026-06-07,0.0,25.6,20.9
2026-06-08,7.0,24.6,18.2
