date,sm_rain,av_hitemp,av_lwtemp
2026-01-01,0.0,4.9,-1.3
2026-01-02,4.5,0.4,-3.4
2026-01-03,4.0,0.7,-3.6
2026-01-04,0.0,2.0,-4.2
2026-01-05,2.0,4.1,-1.5
2026-01-06,0.0,2.1,-4.9
2026-01-07,0.0,3.4,-5.8
2026-01-08,3.0,2.9,-4.0
2026-01-09,0.0,3.0,-5.9
2026-01-10,3.0,8.0,-7.7
2026-01-11,23.0,5.2,-4.7
2026-01-12,2.0,0.8,-5.1
2026-01-13,4.0,4.5,-3.1
2026-01-14,0.5,2.3,-4.5
2026-01-15,2.5,4.2,-6.0
2026-01-16,2.0,8.6,-1.0
2026-01-17,--,9.8,-2.4
2026-01-18,--,7.7,-2.3
2026-01-19,0.0,11.0,-3.1
2026-01-20,0.5,2.7,-4.2
2026-01-21,0.0,1.6,-5.0
2026-01-22,1.5,-2.2,-5.6
2026-01-23,0.0,0.8,-7.3
2026-01-24,6.0,0.0,-3.6
2026-01-25,4.5,-1.6,-5.7
2026-01-26,0.0,-0.1,-6.6
2026-01-27,0.0,0.7,-7.5
2026-01-28,0.0,2.5,-5.9
2026-01-29,2.0,0.6,-6.5
2026-01-30,0.5,0.2,-4.6
2026-01-31,0.5,0.9,-5.6
2026-02-01,0.0,2.3,-4.4
2026-02-02,0.5,3.8,-2.5
2026-02-03,0.0,3.6,-5.8
2026-02-04,--,7.8,-7.1
2026-02-05,0.0,10.3,-4.8
2026-02-06,0.0,6.3,-3.0
2026-02-07,2.0,0.8,-4.0
2026-02-08,2.5,-2.2,-8.3
2026-02-09,4.5,0.4,-8.6
2026-02-10,0.0,7.2,-10.0
2026-02-11,6.5,4.8,0.2
2026-02-12,0.0,6.9,-3.1
2026-02-13,--,9.2,-2.8
2026-02-14,0.0,13.8,-5.6
2026-02-15,--,16.6,-1.9
2026-02-16,--,7.9,-1.4
2026-02-17,--,9.5,-4.2
2026-02-18,2.0,6.9,-5.2
2026-02-19,0.5,2.8,-5.5
2026-02-20,--,8.0,-8.2
2026-02-21,--,15.2,-6.1
2026-02-22,--,16.2,-3.5
2026-02-23,0.0,17.3,2.3
2026-02-24,4.5,18.5,-0.8
2026-02-25,14.5,9.6,5.5
2026-02-26,--,17.9,4.7
2026-02-27,--,13.2,4.1
2026-02-28,0.0,10.9,4.4
2026-03-01,--,14.7,0.5
2026-03-02,--,14.1,0.0
2026-03-03,26.5,9.2,4.3
2026-03-04,0.0,8.0,0.4
2026-03-05,0.0,8.2,-0.9
2026-03-06,4.0,13.1,-2.0
2026-03-07,2.5,7.8,-1.3
2026-03-08,0.5,3.0,-3.3
2026-03-09,0.0,9.3,-4.9
2026-03-10,0.5,4.6,-3.1
2026-03-11,--,10.1,-5.5
2026-03-12,--,8.5,-3.6
2026-03-13,0.0,5.4,-0.6
2026-03-14,0.0,10.0,-0.3
2026-03-15,--,10.8,-1.0
2026-03-16,--,11.0,-0.9
2026-03-17,--,15.8,-3.0
2026-03-18,9.5,12.5,-2.8
2026-03-19,9.0,12.8,4.2
2026-03-20,0.0,14.1,1.0
2026-03-21,--,12.8,-2.6
2026-03-22,--,16.0,-4.9
2026-03-23,--,16.4,2.6
2026-03-24,--,16.7,-0.9
2026-03-25,11.5,13.5,2.3
2026-03-26,1.5,15.6,5.2
2026-03-27,--,19.4,2.1
2026-03-28,0.5,19.5,1.6
2026-03-29,--,21.3,5.1
2026-03-30,0.0,20.7,8.1
2026-03-31,19.5,16.7,9.9
2026-04-01,12.0,11.3,8.7
2026-04-02,19.0,9.4,1.3
2026-04-03,--,18.7,1.1
2026-04-04,19.5,14.8,6.3
2026-04-05,2.0,21.9,8.7
2026-04-06,--,22.8,7.8
2026-04-07,1.0,15.2,1.9
2026-04-08,--,16.3,2.3
2026-04-09,4.5,16.6,0.3
2026-04-10,41.5,15.7,11.1
2026-04-11,0.0,20.9,6.5
2026-04-12,--,20.9,3.6
2026-04-13,--,26.0,3.5
2026-04-14,--,25.6,3.5
2026-04-15,19.0,17.4,11.1
2026-04-16,0.0,18.6,5.9
2026-04-17,--,23.1,3.1
2026-04-18,--,22.0,10.1
2026-04-19,--,25.0,7.6
2026-04-20,0.0,23.6,9.7
2026-04-21,4.5,18.6,3.3
2026-04-22,--,19.9,1.4
2026-04-23,34.0,11.0,8.1
2026-04-24,0.0,17.0,7.5
2026-04-25,--,23.4,5.9
2026-04-26,--,23.5,8.5
2026-04-27,25.5,16.0,7.4
2026-04-28,0.0,22.4,7.2
2026-04-29,--,17.5,9.5
2026-04-30,0.0,17.0,8.4
2026-05-01,27.0,19.0,9.0
