date,sm_rain,av_hitemp,av_lwtemp
2026-01-01,0.0,7.2,-1.0
2026-01-02,4.0,6.8,-3.1
2026-01-03,7.5,4.5,-1.2
2026-01-04,0.0,4.4,-0.1
2026-01-05,0.0,9.3,1.2
2026-01-06,0.0,7.8,-0.8
2026-01-07,0.0,10.9,-1.2
2026-01-08,1.0,6.2,-0.9
2026-01-09,0.0,9.2,-2.2
2026-01-10,0.0,12.3,-2.8
2026-01-11,0.0,10.2,-2.7
2026-01-12,0.0,5.2,-3.0
2026-01-13,1.0,10.5,-0.9
2026-01-14,0.0,9.7,-2.4
2026-01-15,1.0,10.5,-3.0
2026-01-16,0.0,16.1,2.3
2026-01-17,0.0,16.9,-0.5
2026-01-18,0.0,14.2,1.6
2026-01-19,0.0,15.7,-0.6
2026-01-20,0.5,9.7,-1.3
2026-01-21,0.5,4.5,-2.7
2026-01-22,2.5,3.0,-3.1
2026-01-23,0.0,5.9,-5.0
2026-01-24,0.0,5.2,-3.1
2026-01-25,13.0,1.5,-3.6
2026-01-26,0.0,2.6,-1.1
2026-01-27,0.0,5.8,-1.8
2026-01-28,0.0,6.4,-0.9
2026-01-29,0.0,6.2,-2.4
2026-01-30,1.5,4.8,-1.7
2026-01-31,0.0,5.5,-2.3
2026-02-01,0.0,8.3,-4.2
2026-02-02,0.5,8.3,-3.2
2026-02-03,0.0,8.0,-1.9
2026-02-04,0.0,11.5,-3.6
2026-02-05,0.0,11.6,-1.5
2026-02-06,0.0,12.6,0.6
2026-02-07,1.0,4.8,0.7
2026-02-08,15.5,1.0,-3.8
2026-02-09,2.5,2.3,-4.0
2026-02-10,1.0,5.6,-5.4
2026-02-11,5.0,7.7,1.0
2026-02-12,0.0,11.4,-0.8
2026-02-13,0.0,12.7,-2.2
2026-02-14,0.0,15.9,-1.9
2026-02-15,0.0,17.5,5.5
2026-02-16,0.0,7.8,2.6
2026-02-17,0.0,12.0,-0.4
2026-02-18,1.5,12.1,-2.8
2026-02-19,0.0,9.7,-2.9
2026-02-20,0.0,10.8,-2.4
2026-02-21,0.0,16.2,-2.2
2026-02-22,0.0,19.6,0.0
2026-02-23,0.0,18.2,5.8
2026-02-24,30.0,17.4,2.6
2026-02-25,24.5,11.5,7.1
2026-02-26,0.0,17.1,7.7
2026-02-27,1.5,16.8,7.2
2026-02-28,0.0,11.2,6.4
2026-03-01,0.0,15.4,5.2
2026-03-02,3.5,13.2,5.0
2026-03-03,31.0,12.0,6.8
2026-03-04,0.0,9.8,3.1
2026-03-05,0.0,13.5,0.9
2026-03-06,4.0,12.7,0.5
2026-03-07,0.0,10.2,2.1
2026-03-08,0.0,9.6,0.6
2026-03-09,0.5,11.3,-1.5
2026-03-10,1.5,7.7,-1.0
2026-03-11,0.0,13.0,-2.6
2026-03-12,0.0,11.6,0.1
2026-03-13,2.0,8.9,2.1
2026-03-14,1.0,12.5,2.9
2026-03-15,0.0,10.9,0.0
2026-03-16,0.0,15.2,0.0
2026-03-17,0.0,17.3,2.0
2026-03-18,21.5,14.3,0.5
2026-03-19,8.0,12.1,3.0
2026-03-20,0.0,16.4,1.0
2026-03-21,0.0,16.7,1.2
2026-03-22,6.5,14.3,-0.4
2026-03-23,1.0,17.9,5.7
2026-03-24,0.0,18.8,3.1
2026-03-25,12.5,14.8,6.2
2026-03-26,0.5,15.2,5.4
2026-03-27,0.0,20.8,2.5
2026-03-28,0.0,21.5,3.7
2026-03-29,0.0,21.1,6.5
2026-03-30,0.5,22.8,7.7
2026-03-31,15.5,23.3,12.6
2026-04-01,10.5,12.8,9.7
2026-04-02,0.0,16.3,5.4
2026-04-03,0.0,21.1,3.0
2026-04-04,39.0,17.4,10.3
2026-04-05,0.0,22.0,11.0
2026-04-06,0.0,22.7,9.0
2026-04-07,4.0,14.0,4.5
2026-04-08,0.0,18.1,2.1
2026-04-09,19.5,16.8,3.6
2026-04-10,72.5,20.6,14.8
2026-04-11,0.0,25.8,10.9
2026-04-12,0.0,23.4,9.8
2026-04-13,0.0,22.1,9.5
