date,sm_rain,av_hitemp,av_lwtemp
2026-01-01,0.5,-9.4,-14.4
2026-01-02,0.0,-4.8,-12.7
2026-01-03,0.0,-3.0,-6.9
2026-01-04,0.5,-4.1,-10.1
2026-01-05,0.5,-7.2,-16.5
2026-01-06,0.0,-8.3,-16.4
2026-01-07,2.0,-0.1,-13.6
2026-01-08,4.0,-1.9,-15.1
2026-01-09,0.0,-6.0,-11.1
2026-01-10,0.0,3.7,-6.8
2026-01-11,4.0,4.7,-5.9
2026-01-12,3.0,-5.5,-8.7
2026-01-13,4.5,-1.7,-10.4
2026-01-14,1.0,-8.2,-11.4
2026-01-15,0.0,-5.0,-9.7
2026-01-16,0.0,-3.0,-6.0
2026-01-17,0.5,-2.1,-7.8
2026-01-18,2.0,-4.8,-13.1
2026-01-19,2.5,-3.1,-16.8
2026-01-20,4.5,-6.1,-13.0
2026-01-21,6.0,-6.1,-12.3
2026-01-22,0.0,-5.3,-14.1
2026-01-23,1.5,-5.7,-13.8
2026-01-24,0.0,-6.1,-16.9
2026-01-25,0.0,-6.9,-19.4
2026-01-26,0.0,-6.2,-20.7
2026-01-27,0.0,-3.4,-12.2
2026-01-28,0.0,-7.0,-14.9
2026-01-29,0.0,-7.0,-17.9
2026-01-30,0.5,-3.8,-18.7
2026-01-31,0.5,-3.1,-8.5
2026-02-01,0.5,-2.7,-7.6
2026-02-02,2.0,-3.9,-8.9
2026-02-03,0.0,-2.4,-15.5
2026-02-04,1.5,2.1,-7.4
2026-02-05,0.0,-0.8,-10.1
2026-02-06,5.0,-1.0,-10.9
2026-02-07,1.0,-7.0,-15.6
2026-02-08,0.0,-6.0,-16.1
2026-02-09,0.0,-7.2,-19.7
2026-02-10,0.0,2.2,-9.6
2026-02-11,9.0,0.0,-12.2
2026-02-12,5.0,-5.9,-12.4
2026-02-13,1.5,-3.2,-11.8
2026-02-14,1.0,1.0,-5.8
2026-02-15,5.5,6.0,-3.3
2026-02-16,1.5,-2.7,-9.6
2026-02-17,0.0,-0.5,-6.7
2026-02-18,0.0,2.2,-2.6
2026-02-19,2.0,-0.5,-9.1
2026-02-20,0.5,0.6,-9.7
2026-02-21,0.0,6.8,-4.4
2026-02-22,0.0,10.1,0.1
2026-02-23,2.0,10.3,-8.1
2026-02-24,0.0,-0.4,-8.1
2026-02-25,0.0,0.8,-11.1
2026-02-26,0.0,3.4,-10.6
2026-02-27,2.0,2.5,-6.6
2026-02-28,9.0,4.1,-0.7
2026-03-01,0.0,-0.5,-5.2
2026-03-02,0.5,-0.9,-6.1
2026-03-03,0.0,0.3,-4.8
2026-03-04,0.0,2.1,-5.1
2026-03-05,2.0,2.7,-2.2
2026-03-06,0.0,3.0,-1.3
2026-03-07,6.0,2.3,-1.6
2026-03-08,6.5,-0.8,-4.9
2026-03-09,1.0,0.8,-6.1
2026-03-10,0.0,1.0,-9.3
2026-03-11,0.0,0.6,-10.1
2026-03-12,0.0,0.5,-9.3
2026-03-13,0.0,2.4,-3.4
2026-03-14,0.0,3.0,-6.4
2026-03-15,1.0,4.0,-0.4
2026-03-16,0.5,3.4,-1.1
2026-03-17,2.0,1.7,-4.8
2026-03-18,0.0,6.0,-4.7
2026-03-19,1.5,4.6,-3.1
2026-03-20,0.0,4.7,-6.3
2026-03-21,16.5,2.2,-6.8
2026-03-22,0.0,6.4,-5.8
2026-03-23,1.0,6.8,-2.7
2026-03-24,0.0,5.1,-4.0
2026-03-25,0.0,8.0,-4.6
2026-03-26,0.0,10.2,-4.8
2026-03-27,0.0,7.8,-3.5
2026-03-28,0.0,6.2,-1.6
2026-03-29,0.0,5.1,-0.3
2026-03-30,0.0,11.1,-2.6
2026-03-31,0.0,10.2,1.3
2026-04-01,0.0,10.3,-1.4
2026-04-02,0.0,6.8,-0.2
2026-04-03,0.0,10.0,0.1
2026-04-04,0.0,16.6,0.6
2026-04-05,0.0,12.8,2.6
2026-04-06,0.0,14.5,1.6
2026-04-07,19.5,11.5,0.3
2026-04-08,0.5,9.2,-1.2
