date,sm_rain,av_hitemp,av_lwtemp
2026-01-01,0.0,-7.7,-19.2
2026-01-02,0.0,0.1,-18.8
2026-01-03,0.0,-0.9,-14.7
2026-01-04,0.0,-1.6,-14.8
2026-01-05,0.0,-5.1,-17.2
2026-01-06,0.0,-6.1,-20.2
2026-01-07,3.0,-5.8,-19.2
2026-01-08,0.5,-1.4,-15.6
2026-01-09,0.0,-3.4,-20.2
2026-01-10,2.0,-1.4,-10.0
2026-01-11,1.5,4.8,-4.5
2026-01-12,0.0,-0.8,-9.1
2026-01-13,6.0,2.0,-11.1
2026-01-14,0.0,-4.8,-16.4
2026-01-15,0.0,-0.2,-17.2
2026-01-16,0.0,-0.9,-14.0
2026-01-17,0.5,-3.0,-15.2
2026-01-18,0.0,-2.3,-15.6
2026-01-19,0.5,-6.4,-17.0
2026-01-20,0.0,-4.5,-16.3
2026-01-21,0.0,-3.4,-16.3
2026-01-22,0.0,-3.6,-17.5
2026-01-23,0.0,-5.7,-18.5
2026-01-24,0.0,-4.4,-19.0
2026-01-25,0.0,-6.1,-20.8
2026-01-26,0.0,-4.9,-18.3
2026-01-27,0.5,-5.9,-16.6
2026-01-28,4.5,-2.7,-8.6
2026-01-29,0.0,-5.7,-15.7
2026-01-30,0.0,-1.0,-16.6
2026-01-31,0.0,-0.3,-14.5
2026-02-01,0.0,-1.3,-14.0
2026-02-02,0.0,-2.5,-14.2
2026-02-03,0.0,-2.7,-12.6
2026-02-04,0.0,3.5,-11.2
2026-02-05,0.0,-0.2,-11.3
2026-02-06,9.5,1.0,-9.0
2026-02-07,0.0,-4.0,-15.9
2026-02-08,0.0,-4.3,-19.5
2026-02-09,0.0,-4.3,-16.0
2026-02-10,0.0,1.3,-17.0
2026-02-11,1.0,3.2,-8.7
2026-02-12,0.0,-1.0,-11.9
2026-02-13,0.0,0.1,-16.1
2026-02-14,0.0,2.0,-11.1
2026-02-15,0.5,0.3,-3.3
2026-02-16,0.0,0.1,-11.0
2026-02-17,0.0,0.4,-14.9
2026-02-18,0.0,1.2,-11.8
2026-02-19,0.0,3.8,-9.7
2026-02-20,0.0,0.8,-11.7
2026-02-21,0.0,4.0,-10.0
2026-02-22,0.0,5.9,-6.5
2026-02-23,0.5,7.7,-1.9
2026-02-24,0.0,1.9,-4.7
2026-02-25,0.0,2.8,-8.0
2026-02-26,0.0,0.9,-9.8
2026-02-27,2.5,0.4,-5.1
2026-02-28,14.5,4.3,-1.3
2026-03-01,0.0,2.4,-3.4
2026-03-02,0.0,3.3,-7.8
2026-03-03,7.0,2.9,-8.1
2026-03-04,52.0,0.0,-1.3
2026-03-05,5.5,3.0,-1.5
2026-03-06,0.5,2.7,-2.2
2026-03-07,25.0,0.3,-8.0
2026-03-08,0.0,3.6,-7.7
2026-03-09,0.0,2.9,-13.5
2026-03-10,0.0,1.4,-9.3
2026-03-11,0.0,2.3,-8.7
2026-03-12,0.0,2.3,-3.1
2026-03-13,0.0,4.7,-2.8
2026-03-14,0.0,6.4,-3.0
2026-03-15,0.0,7.6,-2.6
2026-03-16,0.0,4.2,-0.9
2026-03-17,0.0,3.9,-6.6
2026-03-18,0.0,5.2,-8.3
2026-03-19,0.5,1.2,-3.7
2026-03-20,0.0,4.1,-4.5
2026-03-21,2.5,3.9,-4.4
2026-03-22,0.0,6.8,-7.6
2026-03-23,0.0,7.5,-4.5
2026-03-24,0.0,7.3,-2.4
2026-03-25,0.0,9.3,-4.9
2026-03-26,0.0,7.9,-4.1
2026-03-27,0.0,4.0,-0.7
2026-03-28,0.0,5.6,-1.6
2026-03-29,0.0,9.7,-1.8
2026-03-30,0.0,7.7,-2.8
2026-03-31,0.5,9.6,0.2
2026-04-01,0.5,11.6,1.6
2026-04-02,7.0,4.9,0.4
2026-04-03,0.0,12.6,1.3
2026-04-04,2.5,15.6,-1.5
