date,sm_rain,av_hitemp,av_lwtemp
2026-01-01,0.0,9.1,2.5
2026-01-02,0.0,7.1,1.6
2026-01-03,0.0,8.9,1.5
2026-01-04,--,8.9,3.1
2026-01-05,0.0,13.0,6.0
2026-01-06,--,10.0,4.3
2026-01-07,0.0,11.5,3.8
2026-01-08,0.0,9.5,2.4
2026-01-09,--,9.3,2.2
2026-01-10,--,14.8,2.2
2026-01-11,0.0,12.9,0.1
2026-01-12,--,7.4,-0.1
2026-01-13,0.0,13.2,5.1
2026-01-14,--,10.0,4.9
2026-01-15,--,13.5,2.6
2026-01-16,0.0,14.4,8.3
2026-01-17,--,14.6,5.7
2026-01-18,--,14.2,6.4
2026-01-19,0.0,15.6,5.3
2026-01-20,0.0,12.1,0.8
2026-01-21,0.0,6.1,-0.4
2026-01-22,--,6.3,-0.6
2026-01-23,--,6.6,-1.0
2026-01-24,0.0,8.3,1.6
2026-01-25,0.0,6.1,0.7
2026-01-26,0.0,5.2,2.0
2026-01-27,0.0,10.5,2.5
2026-01-28,0.0,8.5,3.5
2026-01-29,--,8.6,2.2
2026-01-30,0.0,6.5,0.4
2026-01-31,0.0,7.1,0.7
2026-02-01,--,9.3,2.1
2026-02-02,0.0,9.2,2.6
2026-02-03,0.0,8.8,3.1
2026-02-04,--,10.5,1.6
2026-02-05,--,11.1,3.4
2026-02-06,0.0,13.5,5.4
2026-02-07,0.0,7.7,5.1
2026-02-08,2.0,5.7,-1.7
2026-02-09,0.0,7.7,-1.8
2026-02-10,0.0,10.3,0.6
2026-02-11,9.0,10.2,6.6
2026-02-12,--,11.8,6.0
2026-02-13,--,12.5,4.5
2026-02-14,0.0,15.5,3.9
2026-02-15,0.0,16.4,10.5
2026-02-16,--,12.8,4.8
2026-02-17,--,9.4,3.3
2026-02-18,0.0,13.0,3.2
2026-02-19,--,9.1,1.6
2026-02-20,--,9.8,2.7
2026-02-21,--,15.8,3.7
2026-02-22,0.0,19.3,7.9
2026-02-23,1.0,17.5,10.8
2026-02-24,5.0,19.2,8.2
2026-02-25,23.5,16.8,11.2
2026-02-26,--,14.8,10.8
2026-02-27,2.0,16.5,10.5
2026-02-28,0.0,15.2,8.6
2026-03-01,--,15.5,7.2
2026-03-02,5.5,15.6,7.6
2026-03-03,9.0,13.6,10.7
2026-03-04,0.0,12.1,5.7
2026-03-05,--,13.5,5.5
2026-03-06,7.0,15.0,5.8
2026-03-07,0.0,12.2,5.3
2026-03-08,0.0,9.9,3.6
2026-03-09,0.0,9.4,3.1
2026-03-10,0.0,10.0,3.6
2026-03-11,--,10.3,2.7
2026-03-12,--,12.7,3.6
2026-03-13,0.0,9.7,5.9
2026-03-14,0.0,13.3,6.2
2026-03-15,--,13.1,5.9
2026-03-16,--,15.2,5.6
2026-03-17,--,13.7,6.7
2026-03-18,9.5,14.5,7.0
2026-03-19,5.0,15.5,7.9
2026-03-20,--,14.0,5.8
2026-03-21,--,13.0,5.0
2026-03-22,4.5,15.9,5.9
2026-03-23,3.5,15.4,10.0
2026-03-24,--,16.1,7.7
2026-03-25,14.0,14.7,11.6
2026-03-26,0.0,18.6,10.7
2026-03-27,--,17.0,9.2
2026-03-28,--,19.9,10.4
2026-03-29,--,20.9,12.7
2026-03-30,1.5,22.3,15.1
2026-03-31,4.5,21.9,15.2
2026-04-01,9.0,15.5,11.9
2026-04-02,2.0,18.0,10.5
2026-04-03,--,19.6,9.2
2026-04-04,28.5,19.1,15.2
2026-04-05,0.0,21.8,15.2
2026-04-06,--,22.1,14.1
2026-04-07,0.0,19.5,8.7
2026-04-08,--,16.4,8.0
2026-04-09,5.0,18.3,10.7
2026-04-10,24.5,21.2,14.8
2026-04-11,--,23.0,15.9
2026-04-12,--,21.1,15.3
2026-04-13,--,20.7,15.0
2026-04-14,0.5,23.6,15.0
2026-04-15,29.0,19.7,15.2
2026-04-16,--,22.5,14.0
2026-04-17,--,23.4,13.9
2026-04-18,--,23.5,15.6
