date,sm_rain,av_hitemp,av_lwtemp
2026-01-01,0.5,-8.1,-10.6
2026-01-02,0.0,-3.2,-10.9
2026-01-03,0.0,-2.3,-7.6
2026-01-04,2.5,-3.7,-8.0
2026-01-05,2.5,-6.2,-10.7
2026-01-06,0.0,-9.6,-22.8
2026-01-07,2.0,-1.3,-10.4
2026-01-08,2.0,-1.7,-20.6
2026-01-09,0.5,-4.7,-15.0
2026-01-10,4.0,-2.8,-8.0
2026-01-11,3.0,4.2,-5.7
2026-01-12,4.5,-4.9,-7.3
2026-01-13,4.5,-2.1,-7.8
2026-01-14,5.5,-7.4,-10.0
2026-01-15,1.0,-4.7,-8.8
2026-01-16,0.0,-1.5,-5.0
2026-01-17,0.5,-1.2,-13.3
2026-01-18,0.5,-4.4,-17.8
2026-01-19,2.0,-7.9,-22.7
2026-01-20,2.0,-5.2,-10.5
2026-01-21,1.5,-5.1,-9.1
2026-01-22,0.0,-3.7,-12.9
2026-01-23,0.0,-4.8,-12.1
2026-01-24,0.0,-5.7,-13.3
2026-01-25,0.0,-5.5,-21.4
2026-01-26,0.0,-7.1,-26.5
2026-01-27,0.0,-2.2,-14.8
2026-01-28,0.0,-6.4,-17.0
2026-01-29,0.0,-8.1,-22.9
2026-01-30,0.0,-4.1,-21.5
2026-01-31,0.0,-2.6,-10.5
2026-02-01,3.0,-2.3,-7.0
2026-02-02,0.0,-4.9,-21.2
2026-02-03,0.0,-1.8,-24.3
2026-02-04,1.0,2.5,-3.2
2026-02-05,0.0,0.6,-8.8
2026-02-06,10.5,-1.3,-9.4
2026-02-07,0.5,-6.2,-9.8
2026-02-08,0.0,-5.5,-13.9
2026-02-09,0.5,-5.6,-18.4
2026-02-10,0.0,0.8,-6.9
2026-02-11,1.0,1.0,-12.1
2026-02-12,5.5,-4.8,-9.9
2026-02-13,3.5,-1.8,-9.4
2026-02-14,0.5,2.1,-11.3
2026-02-15,2.0,4.1,-9.0
2026-02-16,0.0,-2.6,-9.9
2026-02-17,0.0,0.7,-5.6
2026-02-18,0.0,2.5,-5.8
2026-02-19,0.0,0.0,-11.2
2026-02-20,0.0,0.7,-9.8
2026-02-21,0.0,7.0,-6.0
2026-02-22,0.0,10.5,2.1
2026-02-23,3.0,8.6,-2.9
2026-02-24,1.0,-1.3,-6.7
2026-02-25,0.0,1.3,-16.9
2026-02-26,0.0,2.9,-13.3
2026-02-27,1.0,2.2,-9.7
2026-02-28,12.0,4.0,-0.5
2026-03-01,0.5,0.8,-3.6
2026-03-02,0.0,-0.5,-3.7
2026-03-03,0.0,0.2,-4.0
2026-03-04,0.0,2.6,-4.4
2026-03-05,0.0,3.2,-2.9
2026-03-06,0.0,3.4,-1.0
2026-03-07,7.0,0.9,-2.0
2026-03-08,2.0,0.9,-5.8
2026-03-09,0.5,1.8,-5.6
2026-03-10,0.0,2.6,-9.6
2026-03-11,0.0,1.9,-10.3
2026-03-12,0.0,0.2,-3.8
2026-03-13,0.0,1.9,-2.5
2026-03-14,0.0,4.2,-2.5
2026-03-15,1.5,5.2,0.5
2026-03-16,0.0,4.3,-0.4
2026-03-17,1.0,2.8,-3.9
2026-03-18,0.0,6.9,-1.6
2026-03-19,1.0,6.0,-4.5
2026-03-20,0.0,4.9,-0.9
2026-03-21,3.0,2.9,-3.3
2026-03-22,0.0,7.4,-3.7
2026-03-23,0.0,5.3,0.5
2026-03-24,0.0,5.8,-5.1
2026-03-25,0.0,10.0,-8.6
2026-03-26,0.0,9.2,-7.3
2026-03-27,0.0,8.8,-4.3
2026-03-28,0.5,7.7,0.7
2026-03-29,1.0,5.6,-2.7
2026-03-30,0.0,12.0,-3.7
2026-03-31,1.0,9.8,1.4
2026-04-01,0.0,10.0,-2.1
2026-04-02,0.0,8.1,-2.0
2026-04-03,0.0,11.0,-0.2
2026-04-04,0.0,17.5,1.2
2026-04-05,2.0,11.0,0.7
2026-04-06,0.0,14.7,1.1
2026-04-07,18.5,7.8,0.9
2026-04-08,0.0,10.2,0.2
2026-04-09,0.0,14.8,5.5
2026-04-10,4.5,16.6,3.4
2026-04-11,2.0,8.4,1.7
2026-04-12,2.5,7.5,0.6
2026-04-13,7.0,7.7,2.7
2026-04-14,0.0,10.8,-1.1
2026-04-15,0.0,13.6,-3.6
2026-04-16,0.0,16.0,-2.6
2026-04-17,0.0,18.5,4.3
2026-04-18,1.0,17.4,3.1
2026-04-19,0.0,13.4,1.7
2026-04-20,0.0,19.2,3.0
2026-04-21,16.5,10.4,5.3
2026-04-22,4.0,12.2,2.0
2026-04-23,1.0,10.3,0.5
2026-04-24,0.0,8.0,-1.8
2026-04-25,0.0,12.9,-3.6
2026-04-26,0.0,21.6,2.7
2026-04-27,0.0,22.7,1.1
2026-04-28,0.0,8.7,4.4
2026-04-29,0.5,11.7,0.2
2026-04-30,0.0,16.9,1.8
2026-05-01,7.5,22.0,6.6
2026-05-02,12.5,12.6,4.3
2026-05-03,2.5,16.6,3.1
2026-05-04,31.5,7.3,0.1
2026-05-05,0.0,15.8,-1.4
2026-05-06,0.0,23.3,11.9
2026-05-07,0.5,21.8,11.1
2026-05-08,17.0,11.2,6.8
2026-05-09,8.0,6.8,4.5
2026-05-10,0.0,20.5,5.2
2026-05-11,0.0,21.2,8.0
2026-05-12,0.0,24.5,10.4
