date,sm_rain,av_hitemp,av_lwtemp
2026-01-01,--,8.7,3.7
2026-01-02,1.5,5.3,2.1
2026-01-03,0.0,9.5,3.1
2026-01-04,0.0,12.0,6.4
2026-01-05,10.0,11.8,7.2
2026-01-06,--,10.8,3.7
2026-01-07,0.0,12.5,3.9
2026-01-08,0.0,10.6,2.0
2026-01-09,--,10.6,1.4
2026-01-10,0.0,17.8,2.8
2026-01-11,1.5,11.9,3.3
2026-01-12,--,9.7,2.0
2026-01-13,0.5,15.6,8.8
2026-01-14,--,12.6,5.1
2026-01-15,3.0,19.1,3.5
2026-01-16,--,17.9,9.1
2026-01-17,--,17.2,8.3
2026-01-18,--,16.5,8.4
2026-01-19,0.0,17.8,10.2
2026-01-20,--,12.1,7.3
2026-01-21,0.0,8.8,2.9
2026-01-22,0.0,4.7,1.9
2026-01-23,1.0,8.7,2.9
2026-01-24,5.5,11.0,3.8
2026-01-25,0.0,9.1,2.3
2026-01-26,0.0,9.5,1.2
2026-01-27,1.0,9.2,4.6
2026-01-28,--,10.3,2.9
2026-01-29,0.0,10.3,1.8
2026-01-30,--,10.1,4.5
2026-01-31,--,8.9,3.9
2026-02-01,0.0,10.5,4.0
2026-02-02,0.5,12.8,5.6
2026-02-03,--,10.4,3.8
2026-02-04,--,15.0,3.3
2026-02-05,7.5,14.7,7.3
2026-02-06,0.0,13.5,9.6
2026-02-07,1.5,10.4,4.8
2026-02-08,0.5,5.4,-1.4
2026-02-09,--,8.2,-0.4
2026-02-10,12.5,13.8,2.9
2026-02-11,12.0,12.6,7.8
2026-02-12,--,13.6,5.6
2026-02-13,--,15.3,3.3
2026-02-14,4.0,18.3,5.6
2026-02-15,0.0,18.8,12.2
2026-02-16,0.0,15.8,8.9
2026-02-17,--,15.0,7.9
2026-02-18,--,12.6,6.9
2026-02-19,--,14.0,6.6
2026-02-20,0.0,15.7,7.8
2026-02-21,--,18.2,4.8
2026-02-22,4.5,23.0,10.3
2026-02-23,--,16.5,7.8
2026-02-24,6.5,22.6,8.9
2026-02-25,40.0,17.1,12.2
2026-02-26,--,18.5,11.1
2026-02-27,20.0,16.1,12.7
2026-02-28,--,17.1,10.7
2026-03-01,--,19.4,9.1
2026-03-02,10.5,17.8,12.3
2026-03-03,0.0,17.1,10.5
2026-03-04,--,15.6,9.1
2026-03-05,--,18.4,6.5
2026-03-06,24.0,17.5,7.7
2026-03-07,--,12.5,5.7
2026-03-08,--,13.9,3.0
2026-03-09,0.0,14.8,5.5
2026-03-10,--,13.0,5.5
2026-03-11,--,14.5,3.8
2026-03-12,--,15.4,6.3
2026-03-13,--,12.9,6.8
2026-03-14,--,14.7,5.2
2026-03-15,--,17.2,5.9
2026-03-16,--,17.4,7.6
2026-03-17,--,18.1,8.6
2026-03-18,17.5,20.3,10.1
2026-03-19,4.5,18.0,10.6
2026-03-20,--,18.2,7.8
2026-03-21,0.0,19.6,9.4
2026-03-22,8.5,19.6,11.8
2026-03-23,0.0,20.6,12.4
2026-03-24,1.5,20.1,11.2
2026-03-25,18.0,14.8,11.8
2026-03-26,--,19.3,11.8
2026-03-27,--,19.9,10.3
2026-03-28,--,21.3,10.7
2026-03-29,--,20.8,10.1
2026-03-30,6.5,23.1,12.1
2026-03-31,31.0,21.0,13.6
2026-04-01,11.5,13.9,11.7
2026-04-02,0.0,18.8,10.6
2026-04-03,0.0,22.2,9.7
2026-04-04,19.5,19.6,16.0
2026-04-05,0.0,20.4,11.8
2026-04-06,1.0,24.1,10.1
2026-04-07,6.0,19.4,10.2
2026-04-08,--,19.2,7.3
2026-04-09,4.5,20.8,10.8
2026-04-10,27.0,21.6,16.6
2026-04-11,--,21.1,14.2
2026-04-12,0.5,23.9,14.3
2026-04-13,9.0,19.6,14.0
2026-04-14,27.0,18.5,16.7
2026-04-15,2.5,20.5,16.1
2026-04-16,--,25.2,14.3
2026-04-17,--,26.3,14.3
2026-04-18,20.5,22.9,16.2
2026-04-19,33.5,19.9,15.9
2026-04-20,5.0,23.0,15.2
2026-04-21,0.0,24.1,15.5
2026-04-22,14.5,22.6,12.5
2026-04-23,9.5,21.9,15.2
2026-04-24,2.5,16.3,13.8
2026-04-25,0.0,22.3,13.7
2026-04-26,37.0,19.8,13.3
2026-04-27,--,21.9,12.7
2026-04-28,0.0,23.1,14.1
2026-04-29,1.0,21.6,14.9
2026-04-30,26.0,17.9,13.8
2026-05-01,0.5,20.5,14.8
2026-05-02,--,22.3,13.5
2026-05-03,63.5,21.5,16.1
2026-05-04,0.0,18.4,12.5
2026-05-05,--,21.8,10.0
2026-05-06,--,24.4,13.8
2026-05-07,0.5,24.0,15.7
2026-05-08,0.0,20.7,14.0
2026-05-09,--,23.5,13.6
2026-05-10,--,23.1,10.4
2026-05-11,--,26.9,13.7
2026-05-12,10.5,25.0,13.4
2026-05-13,--,23.7,14.3
2026-05-14,--,24.3,15.9
2026-05-15,0.0,25.3,15.7
2026-05-16,--,24.9,16.0
2026-05-17,--,25.6,16.3
2026-05-18,--,26.5,16.8
2026-05-19,0.0,27.1,15.7
2026-05-20,1.0,31.4,21.0
2026-05-21,9.5,24.0,20.0
2026-05-22,0.0,24.9,19.1
2026-05-23,--,27.1,18.5
2026-05-24,0.0,26.6,20.1
2026-05-25,--,30.3,19.8
2026-05-26,0.0,30.1,21.5
2026-05-27,47.0,24.5,22.2
2026-05-28,1.0,24.8,21.9
2026-05-29,0.0,25.4,19.9
2026-05-30,--,27.0,18.8
2026-05-31,0.0,27.2,19.9
2026-06-01,11.0,28.6,20.3
2026-06-02,19.0,25.6,21.7
2026-06-03,0.0,26.0,20.8
2026-06-04,104.0,24.7,18.4
2026-06-05,0.5,25.5,20.5
2026-06-06,18.5,26.7,19.1
2026-06-07,34.5,29.3,21.6
2026-06-08,27.5,25.8,19.2
