date,sm_rain,av_hitemp,av_lwtemp
2026-02-19,1.5,-1.0,-3.9
2026-02-20,0.5,2.8,-5.5
2026-02-21,0.5,6.6,-0.8
2026-02-22,--,10.0,4.4
2026-02-23,7.5,9.1,-3.0
2026-02-24,0.0,-2.0,-5.6
2026-02-25,--,-0.2,-5.4
2026-02-26,--,1.8,-6.0
2026-02-27,0.0,2.7,-1.5
2026-02-28,0.0,2.5,0.8
2026-03-01,0.0,0.8,-1.8
2026-03-02,0.0,-0.2,-2.6
2026-03-03,1.0,0.7,-1.6
2026-03-04,0.0,1.0,-0.2
2026-03-05,0.0,1.2,-0.2
2026-03-06,0.0,1.0,-1.1
2026-03-07,6.5,0.2,-1.4
2026-03-08,4.0,0.6,-1.6
2026-03-09,0.5,0.7,-1.8
2026-03-10,0.0,1.3,-3.7
2026-03-11,--,1.5,-5.3
2026-03-12,0.5,1.0,-2.5
2026-03-13,1.0,1.8,-0.8
2026-03-14,0.0,2.5,0.8
2026-03-15,0.5,3.2,1.4
2026-03-16,0.0,4.4,1.2
2026-03-17,0.5,4.1,0.1
2026-03-18,--,6.6,0.2
2026-03-19,6.0,5.5,0.8
2026-03-20,1.0,4.4,-0.3
2026-03-21,5.0,2.5,-0.6
2026-03-22,4.0,7.3,2.2
2026-03-23,7.5,5.6,1.9
2026-03-24,--,5.8,0.8
2026-03-25,--,7.7,1.8
2026-03-26,--,11.2,1.8
2026-03-27,--,9.0,1.1
2026-03-28,1.0,7.8,2.2
2026-03-29,0.5,6.4,1.9
2026-03-30,0.5,10.0,1.5
2026-03-31,0.5,9.1,3.1
2026-04-01,--,10.3,2.4
2026-04-02,--,8.6,1.8
2026-04-03,--,8.4,0.1
2026-04-04,2.0,14.7,6.1
2026-04-05,2.5,9.3,0.9
2026-04-06,0.0,6.0,-0.2
2026-04-07,12.5,7.4,1.3
2026-04-08,0.5,8.6,1.7
2026-04-09,1.0,8.7,6.9
2026-04-10,1.5,9.6,2.2
2026-04-11,18.5,2.7,1.0
2026-04-12,6.0,6.4,0.5
2026-04-13,0.5,9.2,-0.3
2026-04-14,--,9.8,4.5
2026-04-15,--,11.2,2.7
2026-04-16,--,13.1,1.8
2026-04-17,0.5,11.0,7.0
2026-04-18,0.0,12.4,5.3
2026-04-19,0.0,7.6,3.5
2026-04-20,--,13.9,2.7
2026-04-21,10.0,10.9,5.6
2026-04-22,--,10.3,5.5
2026-04-23,0.5,8.5,3.6
2026-04-24,8.0,5.4,0.7
2026-04-25,0.0,8.3,0.0
2026-04-26,0.5,14.7,7.1
2026-04-27,0.0,9.1,3.3
2026-04-28,0.0,5.5,2.8
2026-04-29,--,9.0,3.6
2026-04-30,0.0,11.7,7.1
2026-05-01,--,16.7,9.4
2026-05-02,2.5,11.0,5.4
2026-05-03,0.0,10.5,4.1
2026-05-04,15.5,8.1,1.5
2026-05-05,0.0,12.6,1.1
2026-05-06,0.0,13.3,10.0
2026-05-07,0.5,12.0,8.6
2026-05-08,0.0,15.9,8.1
2026-05-09,8.0,9.6,5.3
2026-05-10,--,16.3,6.6
2026-05-11,0.0,14.1,10.7
2026-05-12,--,13.9,10.2
2026-05-13,9.0,12.0,4.0
2026-05-14,--,14.7,3.2
2026-05-15,0.0,14.1,10.0
2026-05-16,0.5,13.0,7.3
2026-05-17,0.0,10.2,4.8
2026-05-18,4.5,13.0,6.9
2026-05-19,7.5,10.0,5.2
2026-05-20,0.0,13.8,5.2
2026-05-21,0.0,13.7,6.6
2026-05-22,0.0,16.4,5.9
2026-05-23,--,16.1,9.1
2026-05-24,1.0,20.1,9.5
2026-05-25,2.5,15.5,11.4
2026-05-26,2.5,17.4,11.5
2026-05-27,--,17.8,11.9
2026-05-28,26.5,15.2,8.2
2026-05-29,8.5,12.1,8.4
2026-05-30,0.0,12.4,7.9
2026-05-31,--,19.2,11.8
2026-06-01,--,22.3,13.9
2026-06-02,--,21.0,13.9
2026-06-03,0.0,24.9,10.8
2026-06-04,0.0,13.4,8.9
2026-06-05,0.0,14.5,8.4
2026-06-06,0.0,12.5,7.7
2026-06-07,--,11.6,7.8
2026-06-08,6.0,10.5,8.2
