date,sm_rain,av_hitemp,av_lwtemp
2026-04-28,--,23.1,12.3
2026-04-29,0.0,18.9,14.5
2026-04-30,2.0,17.4,14.0
2026-05-01,59.0,20.6,14.7
2026-05-02,0.0,27.1,14.4
2026-05-03,0.0,22.7,16.8
2026-05-04,0.0,22.1,15.5
2026-05-05,--,19.3,13.1
2026-05-06,3.5,21.8,16.7
2026-05-07,3.5,22.6,17.3
2026-05-08,--,23.2,17.4
2026-05-09,0.0,22.2,15.0
2026-05-10,--,21.2,13.2
2026-05-11,--,23.9,17.3
2026-05-12,--,22.2,15.7
2026-05-13,--,22.3,14.1
2026-05-14,0.0,21.8,15.4
2026-05-15,--,19.3,15.0
2026-05-16,--,21.6,15.0
2026-05-17,--,23.4,16.1
2026-05-18,--,25.6,16.9
2026-05-19,--,25.7,20.1
2026-05-20,0.0,26.4,20.7
2026-05-21,29.5,22.8,15.6
2026-05-22,40.0,16.3,13.1
2026-05-23,0.0,18.1,13.3
2026-05-24,1.0,22.5,15.3
2026-05-25,--,23.4,16.8
2026-05-26,0.0,23.6,18.4
2026-05-27,0.0,23.5,19.6
2026-05-28,0.5,25.2,20.7
2026-05-29,0.0,27.1,20.2
2026-05-30,0.5,27.0,19.3
2026-05-31,--,25.7,20.7
2026-06-01,--,27.6,18.9
2026-06-02,0.5,25.0,20.2
2026-06-03,108.5,22.7,16.4
2026-06-04,0.0,20.1,17.0
2026-06-05,0.5,17.4,15.4
2026-06-06,0.0,18.3,15.0
2026-06-07,7.0,18.6,15.5
2026-06-08,15.0,21.0,17.4
