date,sm_rain,av_hitemp,av_lwtemp
2026-04-09,1.5,17.1,2.0
2026-04-10,22.5,17.5,10.9
2026-04-11,0.5,16.0,10.4
2026-04-12,0.0,17.3,3.6
2026-04-13,0.0,22.1,6.2
2026-04-14,0.0,20.4,6.6
2026-04-15,3.0,18.5,9.8
2026-04-16,0.0,10.1,5.9
2026-04-17,0.0,///,///
2026-04-18,0.0,///,///
2026-04-19,0.0,///,///
2026-04-20,0.0,25.5,17.1
2026-04-21,11.0,17.6,11.7
2026-04-22,0.0,20.3,5.8
2026-04-23,0.0,18.1,6.6
2026-04-24,0.0,18.5,8.9
2026-04-25,0.0,20.4,8.7
2026-04-26,0.0,22.2,7.3
2026-04-27,9.0,19.4,12.5
2026-04-28,0.5,20.1,12.5
2026-04-29,0.0,16.8,9.0
2026-04-30,0.0,18.8,8.6
2026-05-01,9.5,16.3,12.4
2026-05-02,1.0,18.0,12.0
2026-05-03,17.0,24.9,12.2
2026-05-04,8.0,17.1,7.2
2026-05-05,0.0,18.3,4.0
2026-05-06,0.0,20.9,6.0
2026-05-07,0.0,22.0,10.0
2026-05-08,0.5,20.0,12.4
2026-05-09,1.5,17.6,11.7
2026-05-10,0.0,20.0,7.1
2026-05-11,0.0,24.4,7.3
2026-05-12,0.0,23.9,10.2
2026-05-13,0.0,26.2,12.6
2026-05-14,0.0,24.0,11.3
2026-05-15,0.0,21.4,10.7
2026-05-16,0.0,25.1,9.5
2026-05-17,0.0,24.4,10.0
2026-05-18,0.0,28.2,10.5
2026-05-19,0.0,27.2,11.8
2026-05-20,0.0,25.3,15.2
2026-05-21,62.0,20.6,16.9
2026-05-22,1.5,20.3,15.4
2026-05-23,0.5,26.4,15.2
2026-05-24,12.5,23.2,17.6
2026-05-25,0.0,27.7,15.3
2026-05-26,0.0,27.3,15.6
2026-05-27,0.0,27.5,18.3
2026-05-28,8.5,24.6,19.1
2026-05-29,1.5,21.7,13.3
2026-05-30,0.0,23.9,11.3
2026-05-31,0.0,27.0,14.3
2026-06-01,0.0,28.1,14.2
2026-06-02,0.0,27.1,18.4
2026-06-03,3.0,26.3,17.9
2026-06-04,0.0,26.9,17.3
2026-06-05,1.5,27.0,18.0
2026-06-06,0.0,24.2,18.1
2026-06-07,0.0,26.6,17.7
2026-06-08,11.5,21.1,18.1
