date,sm_rain,av_hitemp,av_lwtemp
2026-05-07,0.0,25.7,16.7
2026-05-08,0.0,21.7,16.8
2026-05-09,--,23.2,14.0
2026-05-10,--,24.4,12.5
2026-05-11,--,26.8,15.7
2026-05-12,19.5,25.9,15.7
2026-05-13,--,25.2,15.5
2026-05-14,--,26.5,16.4
2026-05-15,--,27.9,17.8
2026-05-16,--,27.1,17.3
2026-05-17,--,29.0,17.9
2026-05-18,--,27.6,17.6
2026-05-19,--,29.5,18.0
2026-05-20,0.0,32.3,22.8
2026-05-21,3.0,24.3,20.3
2026-05-22,0.0,27.9,19.6
2026-05-23,--,28.9,20.7
2026-05-24,0.0,29.3,21.8
2026-05-25,--,31.9,22.5
2026-05-26,0.0,29.8,23.7
2026-05-27,34.0,25.3,22.1
2026-05-28,1.0,25.0,22.2
2026-05-29,0.0,26.5,20.9
2026-05-30,--,28.9,18.4
2026-05-31,0.0,30.2,20.4
2026-06-01,19.5,31.5,21.8
2026-06-02,15.0,25.2,22.4
2026-06-03,--,26.2,21.7
2026-06-04,81.0,24.7,18.7
2026-06-05,0.5,26.3,20.9
2026-06-06,12.0,28.9,18.8
2026-06-07,36.0,31.3,21.5
2026-06-08,34.0,25.5,19.8
