date,sm_rain,av_hitemp,av_lwtemp
2026-03-03,0.0,22.1,18.1
2026-03-04,--,22.3,18.2
2026-03-05,--,22.1,17.6
2026-03-06,1.5,25.8,17.0
2026-03-07,2.5,19.2,16.0
2026-03-08,--,19.9,14.4
2026-03-09,0.0,20.4,13.0
2026-03-10,0.0,19.6,13.3
2026-03-11,0.0,21.5,11.8
2026-03-12,8.0,20.1,12.9
2026-03-13,1.0,19.6,12.7
2026-03-14,0.0,19.2,15.3
2026-03-15,--,22.1,15.3
2026-03-16,--,22.6,13.8
2026-03-17,--,22.6,13.4
2026-03-18,--,23.5,14.5
2026-03-19,14.0,20.8,18.1
2026-03-20,0.0,21.9,17.2
2026-03-21,0.0,20.0,16.8
2026-03-22,0.5,24.4,19.1
2026-03-23,0.0,24.3,20.2
2026-03-24,3.0,23.7,20.3
2026-03-25,15.0,22.9,19.4
2026-03-26,0.0,22.8,17.9
2026-03-27,0.0,22.5,17.8
2026-03-28,--,24.8,16.5
2026-03-29,0.5,23.7,17.3
2026-03-30,0.0,23.9,20.6
2026-03-31,15.5,23.8,19.5
2026-04-01,17.5,25.6,19.5
2026-04-02,0.0,23.5,17.4
2026-04-03,0.0,23.4,16.0
2026-04-04,9.5,24.6,19.6
2026-04-05,23.0,25.5,18.3
2026-04-06,5.5,24.7,19.2
2026-04-07,33.5,24.5,20.3
2026-04-08,0.0,24.9,19.1
2026-04-09,0.0,24.0,20.8
2026-04-10,--,27.2,23.5
2026-04-11,0.0,26.8,22.8
2026-04-12,0.0,26.9,23.0
2026-04-13,--,28.2,24.0
2026-04-14,--,28.5,24.0
2026-04-15,31.5,28.5,22.9
2026-04-16,--,26.9,22.1
2026-04-17,0.0,26.2,21.9
2026-04-18,0.0,27.4,22.8
2026-04-19,0.0,26.0,20.8
2026-04-20,--,26.5,18.0
2026-04-21,--,26.8,19.6
2026-04-22,--,26.2,20.3
2026-04-23,15.5,24.6,22.6
2026-04-24,0.5,23.3,20.8
2026-04-25,0.0,23.3,19.9
2026-04-26,50.0,23.2,16.5
2026-04-27,--,25.7,14.8
2026-04-28,--,26.3,16.3
2026-04-29,0.0,26.1,17.2
2026-04-30,2.5,28.0,20.6
2026-05-01,0.0,22.8,17.5
2026-05-02,--,25.0,15.1
2026-05-03,0.0,26.8,21.9
2026-05-04,16.0,22.2,15.7
2026-05-05,37.5,19.2,14.4
2026-05-06,24.0,23.3,18.4
2026-05-07,--,27.6,17.8
2026-05-08,3.0,29.1,19.1
2026-05-09,14.5,20.0,16.5
2026-05-10,4.0,22.0,18.5
2026-05-11,29.5,23.2,21.3
2026-05-12,2.5,26.0,21.4
2026-05-13,0.5,28.0,21.4
2026-05-14,--,26.5,20.8
2026-05-15,0.0,26.9,20.8
2026-05-16,--,27.6,21.7
2026-05-17,--,27.4,20.2
2026-05-18,0.5,26.2,21.4
2026-05-19,7.5,28.0,22.3
2026-05-20,0.0,28.8,23.3
2026-05-21,--,29.5,23.6
2026-05-22,35.0,26.8,24.6
2026-05-23,51.0,26.7,24.2
2026-05-24,4.0,29.0,24.1
2026-05-25,3.0,28.2,25.4
2026-05-26,0.0,30.2,26.1
2026-05-27,0.0,29.9,26.5
2026-05-28,6.0,30.0,26.0
2026-05-29,0.0,28.7,23.5
2026-05-30,--,28.5,22.5
2026-05-31,3.5,29.0,23.3
2026-06-01,147.0,27.4,24.3
2026-06-02,1.0,28.9,24.2
2026-06-03,0.0,30.3,24.6
2026-06-04,0.0,29.5,26.3
2026-06-05,1.0,29.7,25.0
2026-06-06,36.0,29.3,25.3
2026-06-07,4.0,28.9,25.5
2026-06-08,0.5,29.3,25.8
