date,sm_rain,av_hitemp,av_lwtemp
2026-01-01,0.0,8.6,-0.7
2026-01-02,0.0,8.4,-0.9
2026-01-03,0.0,9.5,-1.5
2026-01-04,--,6.1,-1.6
2026-01-05,--,13.5,2.5
2026-01-06,0.0,10.7,0.8
2026-01-07,0.0,11.8,0.2
2026-01-08,--,9.6,-0.3
2026-01-09,--,10.4,-2.1
2026-01-10,0.0,14.4,-1.0
2026-01-11,0.0,11.9,-1.6
2026-01-12,--,7.8,-3.9
2026-01-13,0.0,14.5,2.3
2026-01-14,--,11.4,0.6
2026-01-15,0.0,12.5,-1.3
2026-01-16,--,16.6,2.5
2026-01-17,--,14.5,1.9
2026-01-18,--,13.9,2.2
2026-01-19,--,15.6,1.3
2026-01-20,--,10.6,-0.3
2026-01-21,0.0,5.7,-3.2
2026-01-22,--,6.9,-1.7
2026-01-23,--,7.9,-4.1
2026-01-24,0.0,7.7,-2.2
2026-01-25,0.0,6.7,-1.4
2026-01-26,0.0,6.9,0.2
2026-01-27,--,10.6,-0.1
2026-01-28,--,9.5,1.8
2026-01-29,--,9.3,-1.1
2026-01-30,0.0,7.6,-2.2
2026-01-31,0.0,8.6,-2.2
2026-02-01,--,9.4,-2.9
2026-02-02,0.0,9.2,-1.4
2026-02-03,0.0,9.7,-1.7
2026-02-04,--,11.4,-2.2
2026-02-05,0.0,12.7,0.2
2026-02-06,0.0,15.8,2.7
2026-02-07,0.0,7.9,3.7
2026-02-08,0.5,4.0,-2.8
2026-02-09,0.0,8.5,-3.8
2026-02-10,0.0,9.5,-2.5
2026-02-11,6.0,11.5,4.7
2026-02-12,--,12.0,2.4
2026-02-13,--,13.5,-0.2
2026-02-14,0.0,15.2,0.7
2026-02-15,0.0,16.7,8.6
2026-02-16,--,11.4,2.1
2026-02-17,--,11.1,0.4
2026-02-18,0.0,14.4,-1.3
2026-02-19,--,10.2,-1.8
2026-02-20,--,10.6,-0.8
2026-02-21,--,15.3,-0.2
2026-02-22,--,20.5,3.0
2026-02-23,--,19.7,8.0
2026-02-24,25.5,20.2,4.8
2026-02-25,40.5,14.1,8.6
2026-02-26,--,16.5,7.5
2026-02-27,1.0,16.6,8.5
2026-02-28,0.0,15.8,7.5
2026-03-01,--,17.0,3.3
2026-03-02,3.5,15.5,7.0
2026-03-03,13.5,13.6,8.3
2026-03-04,0.0,12.8,3.1
2026-03-05,--,13.9,0.9
2026-03-06,3.0,13.6,2.8
2026-03-07,0.0,13.9,3.6
2026-03-08,0.0,12.1,0.6
2026-03-09,0.0,11.1,0.0
2026-03-10,--,10.7,0.9
2026-03-11,--,11.8,-1.1
2026-03-12,--,13.1,-0.6
2026-03-13,0.0,10.2,3.4
2026-03-14,0.0,14.5,3.0
2026-03-15,--,14.7,1.5
2026-03-16,--,15.2,1.9
2026-03-17,--,16.7,4.1
2026-03-18,10.0,13.9,2.6
2026-03-19,7.0,16.2,4.6
2026-03-20,--,14.4,1.7
2026-03-21,--,15.0,1.9
2026-03-22,7.0,15.0,1.7
2026-03-23,1.5,17.9,7.3
2026-03-24,--,19.2,4.1
2026-03-25,11.0,15.5,9.0
2026-03-26,--,17.1,8.5
2026-03-27,--,18.7,4.6
2026-03-28,--,20.8,6.7
2026-03-29,--,22.4,8.6
2026-03-30,0.0,23.1,11.3
2026-03-31,20.0,24.4,12.9
2026-04-01,8.5,14.2,10.6
2026-04-02,0.5,17.8,8.3
2026-04-03,--,20.9,5.3
2026-04-04,16.5,17.8,12.8
2026-04-05,--,23.0,12.7
2026-04-06,0.0,22.2,10.1
2026-04-07,2.5,15.0,5.5
2026-04-08,--,16.0,2.9
2026-04-09,8.0,18.4,5.9
2026-04-10,38.5,19.5,15.2
2026-04-11,--,22.3,13.4
2026-04-12,0.0,22.4,10.8
2026-04-13,0.0,20.1,11.5
2026-04-14,0.0,25.4,13.7
2026-04-15,27.0,19.0,15.1
2026-04-16,--,22.8,11.4
2026-04-17,0.0,22.3,8.5
2026-04-18,0.0,23.8,12.7
2026-04-19,0.0,22.5,14.3
2026-04-20,1.5,25.6,14.7
2026-04-21,1.5,24.0,10.1
2026-04-22,0.0,21.2,7.2
2026-04-23,38.5,14.6,11.3
2026-04-24,0.0,20.7,12.4
2026-04-25,--,22.0,9.7
2026-04-26,18.5,23.4,12.4
2026-04-27,11.0,23.8,13.8
2026-04-28,--,25.4,13.1
2026-04-29,0.0,19.9,14.0
2026-04-30,9.5,16.0,11.5
2026-05-01,5.0,19.9,13.1
2026-05-02,--,23.0,10.6
2026-05-03,14.5,20.1,14.8
2026-05-04,0.0,20.1,12.0
2026-05-05,--,21.3,8.1
2026-05-06,--,21.1,10.6
2026-05-07,--,24.6,13.2
2026-05-08,--,22.3,13.0
2026-05-09,--,22.4,11.3
2026-05-10,--,23.3,8.8
2026-05-11,--,24.8,11.1
2026-05-12,--,25.6,14.8
2026-05-13,0.0,26.9,15.9
2026-05-14,--,28.7,13.9
2026-05-15,--,26.7,12.8
2026-05-16,--,26.9,14.8
2026-05-17,--,29.1,14.6
2026-05-18,--,30.1,14.0
2026-05-19,--,28.4,16.1
2026-05-20,0.0,30.1,18.2
2026-05-21,31.5,23.8,21.4
2026-05-22,--,25.7,17.1
2026-05-23,1.0,25.0,16.9
2026-05-24,--,27.8,18.1
2026-05-25,--,28.7,18.6
2026-05-26,--,28.7,19.5
2026-05-27,26.0,23.7,20.1
2026-05-28,3.0,25.6,20.0
2026-05-29,--,28.3,15.8
2026-05-30,--,28.0,12.2
2026-05-31,--,28.6,18.7
2026-06-01,0.0,29.0,18.3
2026-06-02,66.0,22.9,18.8
2026-06-03,60.0,28.2,18.5
2026-06-04,1.0,24.9,17.0
2026-06-05,8.0,22.5,17.7
2026-06-06,--,26.6,18.5
2026-06-07,27.5,22.7,18.6
2026-06-08,10.0,23.6,17.4
