date,sm_rain,av_hitemp,av_lwtemp
2026-01-01,0.0,8.4,4.6
2026-01-02,0.0,7.6,3.7
2026-01-03,0.0,8.8,3.9
2026-01-04,0.0,9.7,5.4
2026-01-05,0.0,13.3,6.0
2026-01-06,0.0,10.7,0.3
2026-01-07,0.0,11.6,0.2
2026-01-08,0.0,10.5,4.3
2026-01-09,0.0,10.2,-1.1
2026-01-10,0.0,16.2,-1.3
2026-01-11,0.0,12.5,1.5
2026-01-12,0.0,7.3,1.9
2026-01-13,0.5,14.9,1.4
2026-01-14,0.0,10.3,-0.6
2026-01-15,0.0,13.5,-2.0
2026-01-16,0.0,14.2,1.6
2026-01-17,0.0,14.8,0.2
2026-01-18,0.0,14.9,0.2
2026-01-19,0.0,13.4,0.3
2026-01-20,0.0,11.8,1.0
2026-01-21,0.0,7.2,-3.4
2026-01-22,0.0,5.8,1.4
2026-01-23,0.0,7.2,1.6
2026-01-24,0.0,8.8,2.9
2026-01-25,0.0,7.7,2.8
2026-01-26,0.0,7.6,0.7
2026-01-27,0.0,11.8,-0.9
2026-01-28,0.0,9.8,4.7
2026-01-29,0.0,9.1,3.4
2026-01-30,0.0,8.9,2.9
2026-01-31,0.0,9.7,-1.2
2026-02-01,0.0,9.3,-1.2
2026-02-02,0.0,10.5,-0.5
2026-02-03,0.0,9.7,-2.1
2026-02-04,0.0,11.8,-2.6
2026-02-05,0.0,13.4,-1.1
2026-02-06,0.0,15.2,1.5
2026-02-07,0.0,9.1,3.9
2026-02-08,0.5,5.6,-0.7
2026-02-09,0.0,8.2,-2.6
2026-02-10,0.0,10.3,-4.4
2026-02-11,6.5,10.0,6.0
2026-02-12,0.0,12.3,2.2
2026-02-13,0.0,12.7,-0.9
2026-02-14,0.0,13.9,-0.1
2026-02-15,0.0,15.8,4.8
2026-02-16,0.0,14.1,3.1
2026-02-17,0.0,9.8,-1.2
2026-02-18,0.0,12.9,-3.2
2026-02-19,0.0,9.4,-0.7
2026-02-20,0.0,10.7,-0.4
2026-02-21,0.0,13.9,-0.8
2026-02-22,0.0,20.6,2.6
2026-02-23,0.0,17.5,4.1
2026-02-24,9.5,17.3,1.6
2026-02-25,54.0,12.7,9.5
2026-02-26,0.0,15.9,9.1
2026-02-27,1.5,15.3,8.3
2026-02-28,0.0,16.2,8.0
2026-03-01,0.0,14.7,4.4
2026-03-02,7.5,14.7,3.6
2026-03-03,12.0,13.7,9.8
2026-03-04,0.0,13.4,6.4
2026-03-05,0.0,12.7,2.8
2026-03-06,3.5,13.1,0.6
2026-03-07,0.0,13.0,5.1
2026-03-08,0.0,10.9,0.3
2026-03-09,0.0,11.1,-1.6
2026-03-10,0.0,12.3,0.2
2026-03-11,0.0,11.8,-2.7
2026-03-12,0.0,13.1,-1.5
2026-03-13,0.0,11.7,1.2
2026-03-14,0.0,14.0,4.9
2026-03-15,0.0,13.6,0.6
2026-03-16,0.0,14.6,2.7
2026-03-17,0.0,15.6,1.5
2026-03-18,4.0,12.8,1.4
2026-03-19,5.0,15.1,4.8
2026-03-20,0.0,15.0,1.0
2026-03-21,0.0,13.4,1.5
2026-03-22,3.0,15.8,0.3
2026-03-23,1.0,17.3,7.3
2026-03-24,0.0,15.6,2.8
2026-03-25,14.5,14.5,7.0
2026-03-26,0.5,17.7,9.9
2026-03-27,0.0,17.5,3.3
2026-03-28,0.0,19.2,5.3
2026-03-29,0.0,20.6,6.4
2026-03-30,0.5,23.4,8.9
2026-03-31,5.0,26.7,13.2
2026-04-01,10.0,13.9,11.1
2026-04-02,1.5,17.9,6.9
2026-04-03,0.0,19.9,4.6
2026-04-04,9.0,19.6,14.3
2026-04-05,0.0,20.1,12.1
2026-04-06,0.0,20.8,9.0
2026-04-07,0.0,19.2,9.6
2026-04-08,0.0,16.0,6.4
2026-04-09,8.5,18.7,6.8
2026-04-10,7.5,22.3,14.1
2026-04-11,0.0,23.3,13.2
2026-04-12,0.0,22.3,11.3
2026-04-13,0.0,21.1,10.6
2026-04-14,0.0,24.7,11.0
2026-04-15,29.0,18.4,14.6
2026-04-16,0.0,21.6,11.3
2026-04-17,0.0,21.7,7.9
2026-04-18,0.0,24.1,13.8
2026-04-19,0.0,22.1,13.4
2026-04-20,0.0,26.2,13.1
2026-04-21,0.0,23.3,8.4
2026-04-22,0.0,19.8,4.8
2026-04-23,37.0,15.0,12.6
2026-04-24,0.0,18.7,13.4
2026-04-25,0.0,21.7,11.8
2026-04-26,35.0,23.7,10.6
2026-04-27,15.0,23.8,14.2
2026-04-28,0.0,24.0,13.3
2026-04-29,0.0,21.9,13.8
2026-04-30,15.0,16.3,12.1
2026-05-01,4.5,20.4,14.6
2026-05-02,0.0,25.3,12.2
2026-05-03,11.0,21.7,13.9
2026-05-04,0.0,20.9,13.8
2026-05-05,0.0,21.2,8.5
2026-05-06,0.0,21.0,12.4
2026-05-07,0.0,23.7,12.6
2026-05-08,0.0,24.1,15.8
2026-05-09,0.0,24.3,11.1
2026-05-10,0.0,25.2,8.1
2026-05-11,0.0,25.8,12.4
2026-05-12,0.0,25.0,14.0
2026-05-13,0.0,26.7,16.3
2026-05-14,0.0,28.3,13.6
2026-05-15,0.0,26.3,12.2
