date,sm_rain,av_hitemp,av_lwtemp
2026-01-01,14.5,5.1,0.9
2026-01-02,8.5,4.9,0.4
2026-01-03,17.5,4.8,0.4
2026-01-04,0.0,7.1,1.6
2026-01-05,6.0,12.3,2.7
2026-01-06,3.0,8.3,0.7
2026-01-07,0.0,12.3,0.0
2026-01-08,19.5,6.4,0.4
2026-01-09,1.0,8.3,0.0
2026-01-10,0.0,13.6,-0.3
2026-01-11,22.0,11.8,-1.7
2026-01-12,6.5,5.3,-1.5
2026-01-13,1.5,10.8,1.4
2026-01-14,1.5,7.2,2.0
2026-01-15,0.0,12.0,0.3
2026-01-16,2.0,14.2,3.8
2026-01-17,0.0,15.2,2.3
2026-01-18,0.0,10.8,2.4
2026-01-19,0.5,15.7,0.9
2026-01-20,6.0,9.8,0.2
2026-01-21,23.0,4.8,-1.3
2026-01-22,47.5,0.1,-2.2
2026-01-23,2.5,3.8,-2.3
2026-01-24,12.5,4.0,-2.8
2026-01-25,15.5,2.1,-0.1
2026-01-26,0.0,3.1,-0.3
2026-01-27,2.0,4.4,-1.5
2026-01-28,6.5,2.9,0.6
2026-01-29,18.5,3.0,0.2
2026-01-30,15.0,3.0,-0.8
2026-01-31,1.5,3.4,-0.6
2026-02-01,1.5,5.3,-0.3
2026-02-02,5.0,6.6,0.4
2026-02-03,0.0,6.2,-0.8
2026-02-04,0.0,11.3,-1.4
2026-02-05,0.0,12.2,0.7
2026-02-06,4.0,8.0,2.6
2026-02-07,8.0,3.6,0.4
2026-02-08,22.0,0.9,-2.3
2026-02-09,8.0,4.7,-3.3
2026-02-10,0.0,7.2,-1.8
2026-02-11,6.0,7.7,2.3
2026-02-12,0.0,9.2,1.3
2026-02-13,0.0,12.0,1.4
2026-02-14,0.0,15.6,1.0
2026-02-15,0.0,17.6,6.3
2026-02-16,0.0,10.3,2.5
2026-02-17,0.0,9.0,-0.6
2026-02-18,4.0,11.5,-1.8
2026-02-19,0.0,7.4,-1.3
2026-02-20,0.0,10.5,-2.1
2026-02-21,0.0,16.7,0.5
2026-02-22,0.0,21.7,7.0
2026-02-23,0.0,18.2,3.9
2026-02-24,17.0,13.4,2.3
2026-02-25,18.0,10.8,7.7
2026-02-26,0.5,11.4,8.6
2026-02-27,0.0,11.7,8.1
2026-02-28,1.0,10.4,7.0
2026-03-01,0.0,12.0,6.6
2026-03-02,3.0,11.7,6.0
2026-03-03,42.0,11.8,7.3
2026-03-04,0.5,9.8,4.7
2026-03-05,0.0,11.1,2.4
2026-03-06,4.5,14.0,0.9
2026-03-07,4.5,10.1,2.3
2026-03-08,2.0,8.4,1.4
2026-03-09,0.5,10.1,0.9
2026-03-10,5.0,8.2,0.7
2026-03-11,0.0,9.6,-0.8
2026-03-12,0.0,9.4,0.7
2026-03-13,5.5,9.5,4.3
2026-03-14,2.0,10.5,4.7
2026-03-15,0.5,9.9,2.4
2026-03-16,0.0,12.3,1.5
2026-03-17,0.0,12.6,3.2
2026-03-18,4.0,14.2,1.1
2026-03-19,10.0,13.3,3.5
2026-03-20,0.0,15.0,1.7
2026-03-21,0.0,11.8,0.6
2026-03-22,0.0,17.6,0.8
2026-03-23,1.5,16.0,7.2
2026-03-24,0.0,14.2,4.2
2026-03-25,12.0,15.8,4.6
2026-03-26,3.0,14.3,7.2
2026-03-27,0.0,15.8,5.8
2026-03-28,0.0,22.8,5.6
2026-03-29,0.0,16.9,8.3
2026-03-30,0.0,24.4,8.5
2026-03-31,4.0,24.7,11.3
2026-04-01,10.0,12.9,10.4
2026-04-02,4.5,15.5,6.1
2026-04-03,0.0,18.7,5.2
2026-04-04,1.5,20.1,14.1
2026-04-05,0.0,17.8,10.5
2026-04-06,0.0,23.6,8.8
2026-04-07,1.5,19.3,7.0
2026-04-08,0.0,15.2,4.1
2026-04-09,10.0,19.2,6.7
2026-04-10,11.0,24.0,14.9
2026-04-11,0.0,22.2,10.9
2026-04-12,0.0,17.9,8.5
2026-04-13,0.0,20.7,8.0
2026-04-14,0.0,19.3,8.9
2026-04-15,25.5,17.0,12.9
2026-04-16,0.0,18.9,8.7
2026-04-17,0.0,22.5,7.3
2026-04-18,0.0,23.2,10.8
2026-04-19,0.0,22.4,11.5
2026-04-20,0.0,26.3,12.6
2026-04-21,8.5,19.5,6.9
2026-04-22,0.0,23.0,5.5
2026-04-23,23.0,14.2,11.5
2026-04-24,0.0,18.2,9.3
2026-04-25,0.0,19.0,9.1
2026-04-26,5.0,24.4,11.4
2026-04-27,20.0,19.8,11.8
2026-04-28,0.0,27.2,11.5
2026-04-29,0.0,17.3,11.7
2026-04-30,3.5,16.6,11.5
2026-05-01,22.5,18.3,12.8
2026-05-02,0.0,22.5,11.8
2026-05-03,5.0,21.1,13.5
2026-05-04,2.0,20.2,9.7
2026-05-05,0.0,20.2,7.8
2026-05-06,0.0,23.6,13.4
2026-05-07,0.0,25.0,12.3
2026-05-08,1.5,22.2,12.7
2026-05-09,0.0,20.7,10.6
2026-05-10,0.0,21.5,9.1
2026-05-11,0.0,27.4,10.5
2026-05-12,0.0,26.8,13.5
2026-05-13,0.0,23.3,14.1
2026-05-14,0.0,22.4,13.8
2026-05-15,0.0,21.4,12.4
2026-05-16,0.0,27.4,12.5
2026-05-17,0.0,23.1,10.1
2026-05-18,0.0,34.6,10.2
2026-05-19,0.0,32.6,15.7
2026-05-20,0.5,29.9,16.4
2026-05-21,10.5,25.6,19.4
2026-05-22,1.0,19.7,14.7
2026-05-23,0.0,25.6,15.2
2026-05-24,0.0,27.4,18.3
2026-05-25,0.0,27.3,16.7
2026-05-26,0.0,31.3,17.3
2026-05-27,1.0,26.9,20.1
2026-05-28,1.0,26.5,19.9
2026-05-29,1.0,24.4,12.7
2026-05-30,0.0,27.6,10.8
2026-05-31,0.0,29.9,16.8
2026-06-01,0.0,32.8,17.3
2026-06-02,19.5,24.2,19.1
2026-06-03,39.5,23.9,19.0
2026-06-04,0.0,24.3,18.7
2026-06-05,0.0,25.9,18.4
