date,sm_rain,av_hitemp,av_lwtemp
2026-01-01,0.5,-9.2,-17.7
2026-01-02,0.0,-2.9,-18.0
2026-01-03,0.0,-2.9,-9.0
2026-01-04,1.0,-4.1,-8.8
2026-01-05,0.0,-7.0,-15.5
2026-01-06,0.0,-6.4,-18.9
2026-01-07,2.0,-1.9,-21.5
2026-01-08,3.5,-2.1,-9.9
2026-01-09,0.0,-5.9,-13.2
2026-01-10,0.0,2.0,-11.5
2026-01-11,6.5,3.7,-5.6
2026-01-12,1.5,-5.2,-10.1
2026-01-13,4.0,-2.3,-10.4
2026-01-14,2.0,-7.9,-11.2
2026-01-15,0.0,-5.1,-18.4
2026-01-16,0.0,-1.2,-16.5
2026-01-17,0.0,-1.1,-16.8
2026-01-18,0.0,-3.8,-18.3
2026-01-19,1.0,-2.9,-22.9
2026-01-20,1.5,-6.2,-12.0
2026-01-21,6.5,-4.8,-11.9
2026-01-22,0.0,-4.6,-20.3
2026-01-23,0.0,-4.9,-21.6
2026-01-24,0.0,-5.4,-24.7
2026-01-25,0.0,-6.2,-20.8
2026-01-26,0.0,-5.9,-23.5
2026-01-27,0.0,-2.2,-13.2
2026-01-28,0.5,-5.3,-13.9
2026-01-29,0.0,-4.2,-20.3
2026-01-30,0.0,-3.5,-22.0
2026-01-31,0.0,-3.0,-8.4
2026-02-01,0.0,-2.2,-13.7
2026-02-02,0.0,-3.0,-16.8
2026-02-03,0.0,-2.3,-12.1
2026-02-04,0.0,2.8,-7.0
2026-02-05,0.0,0.7,-8.8
2026-02-06,5.5,-0.5,-11.3
2026-02-07,0.0,-6.4,-20.8
2026-02-08,0.0,-5.2,-24.9
2026-02-09,0.0,-6.2,-18.5
2026-02-10,0.0,0.6,-8.4
2026-02-11,5.0,1.1,-6.4
2026-02-12,0.0,-4.0,-11.8
2026-02-13,1.5,-2.5,-13.8
2026-02-14,0.0,1.4,-6.9
2026-02-15,1.5,4.9,-2.4
2026-02-16,0.5,-2.0,-6.4
2026-02-17,0.0,0.4,-7.6
2026-02-18,0.0,1.5,-4.8
2026-02-19,1.0,-0.6,-5.8
2026-02-20,0.5,0.6,-9.7
2026-02-21,0.0,5.4,-10.3
2026-02-22,0.0,9.6,-2.1
2026-02-23,4.5,5.8,-3.7
2026-02-24,0.0,-0.1,-7.8
2026-02-25,0.0,2.5,-12.5
2026-02-26,0.0,3.2,-12.4
2026-02-27,2.0,3.2,-2.8
2026-02-28,8.5,5.9,-0.5
2026-03-01,1.0,-0.3,-4.8
2026-03-02,0.0,0.0,-5.0
2026-03-03,0.0,2.7,-4.5
2026-03-04,0.0,1.5,-0.7
2026-03-05,0.0,5.6,-0.5
2026-03-06,0.0,5.3,-0.6
2026-03-07,2.5,2.2,-1.2
2026-03-08,5.0,0.0,-3.8
2026-03-09,0.0,2.1,-5.6
2026-03-10,0.0,1.5,-9.9
2026-03-11,0.0,2.6,-12.0
2026-03-12,0.0,0.5,-5.8
2026-03-13,0.0,1.9,-3.2
2026-03-14,0.0,4.8,-2.4
2026-03-15,0.0,5.5,-0.1
2026-03-16,0.0,3.8,-3.2
2026-03-17,0.5,2.6,-4.3
2026-03-18,0.0,6.6,-4.1
2026-03-19,0.0,4.8,-1.6
2026-03-20,0.0,5.5,-4.5
2026-03-21,5.0,-0.4,-6.3
2026-03-22,0.0,7.0,-13.1
2026-03-23,0.0,6.9,-3.1
2026-03-24,0.0,6.6,-4.4
2026-03-25,0.0,10.0,-7.3
2026-03-26,0.0,11.4,-6.1
2026-03-27,0.0,8.4,-2.3
2026-03-28,0.0,8.5,-1.4
2026-03-29,0.0,7.2,-3.1
2026-03-30,0.0,11.6,-3.9
2026-03-31,0.0,11.7,1.4
2026-04-01,0.0,13.1,-1.0
2026-04-02,0.0,7.2,2.3
2026-04-03,0.0,11.7,-2.1
2026-04-04,0.5,17.6,-2.6
2026-04-05,1.5,14.6,3.2
2026-04-06,0.0,13.7,1.6
2026-04-07,19.0,7.4,0.6
2026-04-08,1.5,9.7,-0.6
2026-04-09,0.0,13.8,2.9
2026-04-10,3.0,15.0,7.3
2026-04-11,2.0,11.1,0.8
2026-04-12,0.5,5.2,-1.5
2026-04-13,1.0,9.3,-1.3
2026-04-14,0.0,12.5,-1.8
2026-04-15,2.0,12.7,-4.0
2026-04-16,0.0,15.4,3.4
2026-04-17,0.0,17.9,-0.7
2026-04-18,1.0,15.8,4.1
2026-04-19,0.0,13.7,1.6
2026-04-20,0.0,16.4,2.1
2026-04-21,14.0,9.7,0.9
2026-04-22,0.0,10.2,-0.6
2026-04-23,0.0,10.6,-2.0
2026-04-24,0.0,9.7,-3.4
2026-04-25,0.0,13.9,-4.5
2026-04-26,0.0,19.9,-1.8
2026-04-27,0.0,22.2,4.1
2026-04-28,1.0,9.9,0.4
2026-04-29,0.0,11.7,-0.9
2026-04-30,0.0,16.6,-1.3
2026-05-01,5.0,20.1,1.2
2026-05-02,12.0,11.3,2.5
2026-05-03,0.0,17.7,0.5
2026-05-04,17.0,9.9,-0.5
2026-05-05,0.0,15.3,-0.5
2026-05-06,0.0,21.7,10.5
2026-05-07,0.0,21.1,10.0
2026-05-08,9.5,16.5,8.2
2026-05-09,14.0,12.3,3.6
2026-05-10,0.0,20.0,2.5
2026-05-11,0.0,20.7,3.1
2026-05-12,0.0,23.8,5.4
2026-05-13,0.0,20.1,4.9
2026-05-14,0.0,19.4,2.7
2026-05-15,0.0,24.7,4.8
2026-05-16,0.0,28.1,5.7
2026-05-17,0.0,20.4,9.9
2026-05-18,0.0,21.7,9.7
2026-05-19,0.0,20.2,6.9
2026-05-20,1.0,16.0,7.8
2026-05-21,0.0,21.6,8.7
2026-05-22,0.0,21.2,3.9
2026-05-23,0.0,22.6,1.3
2026-05-24,3.0,18.8,9.8
2026-05-25,0.5,22.8,10.2
2026-05-26,0.0,26.2,9.9
2026-05-27,0.0,25.0,11.3
2026-05-28,8.0,25.5,14.5
2026-05-29,15.5,17.2,9.4
