date,sm_rain,av_hitemp,av_lwtemp
2026-02-28,1.5,8.4,2.3
2026-03-01,0.0,3.3,-0.1
2026-03-02,0.0,5.1,-3.0
2026-03-03,0.0,4.5,-4.5
2026-03-04,10.5,3.9,1.1
2026-03-05,1.0,7.2,-0.3
2026-03-06,1.5,7.1,-1.9
2026-03-07,24.5,6.3,2.1
2026-03-08,4.0,2.6,-0.6
2026-03-09,0.5,3.3,-1.8
2026-03-10,0.0,5.0,-2.5
2026-03-11,0.0,4.9,-2.4
2026-03-12,0.0,6.5,-3.9
2026-03-13,0.0,8.6,-0.6
2026-03-14,0.0,11.9,-1.0
2026-03-15,0.0,9.0,2.0
2026-03-16,0.0,6.5,-0.7
2026-03-17,0.0,7.8,-2.6
2026-03-18,0.0,9.5,-2.9
2026-03-19,1.5,6.5,2.1
2026-03-20,9.5,9.0,-2.6
2026-03-21,1.5,4.3,-0.5
2026-03-22,2.0,10.5,-0.3
2026-03-23,0.5,11.0,-1.4
2026-03-24,0.5,11.6,-0.3
2026-03-25,0.0,8.7,-2.7
2026-03-26,0.0,8.4,-1.3
2026-03-27,0.0,6.8,4.3
2026-03-28,0.0,8.4,2.2
2026-03-29,0.0,12.1,0.6
2026-03-30,0.0,9.5,-0.6
2026-03-31,0.0,7.3,1.3
2026-04-01,0.0,13.9,1.3
2026-04-02,0.0,7.3,2.9
2026-04-03,0.0,13.7,2.7
2026-04-04,2.0,13.9,2.6
2026-04-05,3.0,16.7,6.8
2026-04-06,0.0,8.2,6.1
2026-04-07,7.5,10.5,3.7
2026-04-08,1.5,12.1,1.2
2026-04-09,0.0,16.5,4.1
2026-04-10,14.5,12.0,7.5
2026-04-11,5.5,11.3,4.6
2026-04-12,0.5,9.9,2.1
2026-04-13,0.0,14.4,0.5
2026-04-14,0.0,14.8,1.6
2026-04-15,0.0,11.4,1.6
2026-04-16,0.0,11.9,2.3
2026-04-17,0.0,12.7,1.0
2026-04-18,0.5,18.7,5.8
2026-04-19,0.0,17.3,5.1
2026-04-20,0.0,11.8,2.3
2026-04-21,15.0,14.0,5.3
2026-04-22,0.0,17.5,5.3
2026-04-23,0.0,15.4,2.2
2026-04-24,0.0,14.8,0.0
2026-04-25,0.0,10.7,-0.8
2026-04-26,0.0,22.5,1.6
2026-04-27,0.0,12.5,6.5
2026-04-28,0.0,12.8,3.1
2026-04-29,0.0,13.9,1.0
2026-04-30,0.0,17.1,2.4
2026-05-01,37.0,12.9,2.6
2026-05-02,0.5,15.8,4.7
2026-05-03,2.0,21.1,4.4
2026-05-04,8.0,16.1,6.5
2026-05-05,0.5,17.5,6.5
2026-05-06,0.0,22.6,6.0
2026-05-07,0.0,21.4,7.1
2026-05-08,6.0,14.6,10.1
2026-05-09,1.0,13.1,5.8
2026-05-10,0.0,21.4,3.8
2026-05-11,0.0,22.5,6.6
2026-05-12,0.0,24.0,7.3
2026-05-13,0.5,23.5,8.0
2026-05-14,1.0,14.6,6.5
2026-05-15,0.0,22.3,4.9
2026-05-16,0.0,24.1,7.4
2026-05-17,0.0,21.7,10.0
2026-05-18,0.0,25.9,10.5
2026-05-19,0.0,26.2,10.1
2026-05-20,0.0,14.2,10.5
2026-05-21,0.0,14.7,10.0
2026-05-22,0.0,12.6,6.0
2026-05-23,0.0,12.7,2.5
2026-05-24,3.0,13.0,10.5
2026-05-25,0.0,20.0,10.2
2026-05-26,0.0,17.5,9.2
2026-05-27,0.0,17.3,10.3
2026-05-28,15.5,15.9,13.8
2026-05-29,0.5,16.2,12.3
2026-05-30,0.5,20.5,10.1
2026-05-31,0.0,25.2,8.8
2026-06-01,0.0,30.3,8.2
2026-06-02,0.0,30.5,11.7
2026-06-03,0.0,20.6,13.4
2026-06-04,0.0,19.4,11.9
2026-06-05,0.0,14.2,10.0
2026-06-06,2.5,12.1,10.1
2026-06-07,0.0,13.3,11.6
2026-06-08,34.5,13.5,12.2
