date,sm_rain,av_hitemp,av_lwtemp
2026-01-01,0.0,6.8,-3.2
2026-01-02,10.0,5.4,-5.4
2026-01-03,4.5,4.3,-4.5
2026-01-04,0.0,3.2,-1.0
2026-01-05,0.0,9.9,-0.2
2026-01-06,0.0,6.2,-4.2
2026-01-07,0.0,11.5,-4.6
2026-01-08,0.0,5.7,-0.9
2026-01-09,0.0,8.9,-4.0
2026-01-10,0.0,13.3,-5.4
2026-01-11,0.5,8.7,-3.7
2026-01-12,0.0,4.3,-4.5
2026-01-13,1.0,9.9,0.8
2026-01-14,0.0,9.3,-3.9
2026-01-15,0.0,9.2,-5.9
2026-01-16,0.5,15.5,-1.9
2026-01-17,0.0,17.0,-3.5
2026-01-18,0.0,14.4,-3.3
2026-01-19,0.0,15.6,-3.1
2026-01-20,0.0,9.1,-1.9
2026-01-21,0.5,3.9,-5.2
2026-01-22,1.0,3.6,-5.0
2026-01-23,0.0,4.2,-8.1
2026-01-24,0.0,5.5,-6.3
2026-01-25,7.0,2.3,-7.1
2026-01-26,1.0,4.1,-2.8
2026-01-27,0.0,5.6,-3.4
2026-01-28,0.0,6.1,-2.8
2026-01-29,0.0,6.2,-5.9
2026-01-30,1.0,6.5,-4.9
2026-01-31,0.0,6.2,-5.0
2026-02-01,0.5,7.4,-7.0
2026-02-02,0.5,7.7,-5.0
2026-02-03,1.0,5.4,-4.4
2026-02-04,0.0,10.4,-6.4
2026-02-05,0.0,12.0,-3.6
2026-02-06,0.0,14.1,-0.1
2026-02-07,2.5,4.3,-1.2
2026-02-08,15.5,0.9,-5.7
2026-02-09,3.5,4.2,-8.2
2026-02-10,0.5,4.9,-9.4
2026-02-11,3.5,7.3,0.6
2026-02-12,0.5,11.4,-2.2
2026-02-13,0.0,13.6,-5.8
2026-02-14,0.0,16.1,-4.3
2026-02-15,0.0,17.9,4.6
2026-02-16,0.0,10.1,1.9
2026-02-17,0.0,11.7,-4.3
2026-02-18,0.0,11.7,-6.3
2026-02-19,0.0,10.2,-5.3
2026-02-20,0.0,11.6,-5.3
2026-02-21,0.0,16.7,-5.5
2026-02-22,0.0,19.9,-3.2
2026-02-23,0.0,17.9,1.1
2026-02-24,23.0,17.9,-2.3
2026-02-25,19.0,14.7,4.4
2026-02-26,0.0,18.2,1.3
2026-02-27,2.0,15.8,6.3
2026-02-28,0.5,11.7,4.1
2026-03-01,0.0,16.7,0.2
2026-03-02,4.0,13.6,0.7
2026-03-03,31.5,11.7,7.0
2026-03-04,0.0,7.9,3.8
2026-03-05,0.0,11.1,-0.6
2026-03-06,2.0,9.5,-1.6
2026-03-07,0.0,9.8,-0.7
2026-03-08,0.0,7.8,-1.3
2026-03-09,0.0,12.4,-5.2
2026-03-10,2.0,6.4,-2.5
2026-03-11,0.0,10.9,-4.9
2026-03-12,0.0,11.0,-4.4
2026-03-13,0.5,6.8,1.3
2026-03-14,0.5,10.8,0.1
2026-03-15,0.0,10.4,-2.3
2026-03-16,0.0,13.4,-2.7
2026-03-17,0.0,17.5,-2.1
2026-03-18,10.0,12.8,-1.7
2026-03-19,8.0,11.3,-0.1
2026-03-20,0.0,15.9,-1.2
2026-03-21,0.0,17.1,-2.7
2026-03-22,8.0,13.4,-2.8
2026-03-23,0.0,17.5,6.7
2026-03-24,0.0,18.6,0.5
2026-03-25,10.0,16.0,5.9
2026-03-26,0.0,15.1,3.3
