date,sm_rain,av_hitemp,av_lwtemp
2026-04-30,47.0,18.4,15.4
2026-05-01,0.0,22.9,16.6
2026-05-02,--,27.8,14.0
2026-05-03,22.0,23.6,14.8
2026-05-04,0.0,21.3,15.0
2026-05-05,0.0,21.4,11.4
2026-05-06,1.5,19.8,15.9
2026-05-07,0.0,23.5,16.8
2026-05-08,--,25.4,17.3
2026-05-09,--,21.6,13.6
2026-05-10,--,23.7,12.0
2026-05-11,--,24.4,13.8
2026-05-12,0.0,25.0,13.9
2026-05-13,0.0,24.4,14.9
2026-05-14,0.0,25.6,15.4
2026-05-15,0.0,26.1,16.9
2026-05-16,--,26.6,17.4
2026-05-17,--,26.5,16.1
2026-05-18,--,27.3,15.6
2026-05-19,3.5,26.6,18.4
2026-05-20,28.0,26.1,20.8
2026-05-21,3.5,27.2,23.2
2026-05-22,0.0,26.9,19.7
2026-05-23,5.0,25.3,19.3
2026-05-24,11.0,26.4,21.6
2026-05-25,2.5,24.7,21.3
2026-05-26,26.5,23.4,21.6
2026-05-27,124.0,26.3,22.1
2026-05-28,--,31.1,23.2
2026-05-29,--,28.6,21.2
2026-05-30,--,27.7,19.5
2026-05-31,0.5,25.9,20.8
2026-06-01,23.5,25.9,20.7
2026-06-02,123.5,25.6,22.2
2026-06-03,--,32.5,22.3
2026-06-04,57.5,23.0,18.7
2026-06-05,--,27.6,21.6
2026-06-06,22.0,26.4,21.3
2026-06-07,191.0,27.0,22.4
2026-06-08,13.5,24.7,19.8
